// Data mode  : Standard
// Transmission speed  : 100Hz
// Accelerometer sensor's range  : 2g
// Gyroscope sensor's range  : 250dps
//
//ARTIFACT,NUM,DATE,ACC_X,ACC_Y,ACC_Z,EOG_L1,EOG_R1,EOG_L2,EOG_R2,EOG_H1,EOG_H2,EOG_V1,EOG_V2
,5882,2018/03/15 01:39:47.73,-2802,9740,-12803,23,148,29,158,-125,-129,-85,-93
,5883,2018/03/15 01:39:47.74,-2859,9707,-12808,25,150,23,149,-125,-126,-87,-86
,5884,2018/03/15 01:39:47.75,-2886,9756,-12874,19,141,22,149,-122,-127,-80,-85
,5885,2018/03/15 01:39:47.76,-2870,9619,-12849,12,137,12,143,-125,-131,-74,-77
,5886,2018/03/15 01:39:47.77,-2861,9635,-12817,10,141,8,140,-131,-132,-75,-74
,5887,2018/03/15 01:39:47.78,-2885,9670,-12806,0,127,4,136,-127,-132,-63,-70
,5888,2018/03/15 01:39:47.79,-2902,9568,-12844,2,130,0,130,-128,-130,-66,-65
,5889,2018/03/15 01:39:47.80,-2856,9670,-12815,-2,124,1,130,-126,-129,-61,-65
,5890,2018/03/15 01:39:47.81,-2867,9648,-12845,-5,118,-2,123,-123,-125,-56,-60
,5891,2018/03/15 01:39:47.82,-2935,9622,-12793,-1,118,-1,121,-119,-122,-58,-60
,5892,2018/03/15 01:39:47.83,-2869,9619,-12882,-8,110,-2,120,-118,-122,-51,-59
,5893,2018/03/15 01:39:47.84,-2898,9692,-12810,-8,111,-9,111,-119,-120,-51,-51
,5894,2018/03/15 01:39:47.85,-2922,9707,-12833,-8,112,-8,115,-120,-123,-52,-53
,5895,2018/03/15 01:39:47.86,-2960,9686,-12793,-16,103,-8,117,-119,-125,-43,-54
,5896,2018/03/15 01:39:47.87,-2926,9714,-12810,-11,108,-9,111,-119,-120,-48,-51
,5897,2018/03/15 01:39:47.88,-2968,9704,-12840,-4,111,-6,112,-115,-118,-53,-53
,5898,2018/03/15 01:39:47.89,-2890,9699,-12822,-9,107,-11,106,-116,-117,-49,-47
,5899,2018/03/15 01:39:47.90,-2919,9716,-12838,-18,103,-15,111,-121,-126,-42,-48
,5900,2018/03/15 01:39:47.91,-2867,9680,-12849,-23,98,-22,102,-121,-124,-37,-40
,5901,2018/03/15 01:39:47.92,-2865,9694,-12814,-23,99,-22,103,-122,-125,-38,-40
,5902,2018/03/15 01:39:47.93,-2889,9683,-12834,-25,95,-18,106,-120,-124,-35,-44
,5903,2018/03/15 01:39:47.94,-2883,9710,-12885,-24,95,-20,104,-119,-124,-35,-42
,5904,2018/03/15 01:39:47.95,-2893,9700,-12856,-21,101,-17,110,-122,-127,-40,-46
,5905,2018/03/15 01:39:47.96,-2777,9766,-12835,-27,95,-24,99,-122,-123,-34,-37
,5906,2018/03/15 01:39:47.97,-2867,9676,-12866,-27,93,-30,90,-120,-120,-33,-30
,5907,2018/03/15 01:39:47.98,-2931,9822,-12873,-35,82,-30,92,-117,-122,-23,-31
,5908,2018/03/15 01:39:47.99,-2884,9773,-12825,-34,87,-39,89,-121,-128,-26,-25
,5909,2018/03/15 01:39:48.00,-2965,9803,-12851,-45,85,-43,92,-130,-135,-20,-24
,5910,2018/03/15 01:39:48.01,-2962,9816,-12788,-51,79,-46,86,-130,-132,-14,-20
,5911,2018/03/15 01:39:48.02,-2860,9806,-12755,-48,82,-47,85,-130,-132,-17,-19
,5912,2018/03/15 01:39:48.03,-2929,9759,-12783,-50,78,-40,90,-128,-130,-14,-25
,5913,2018/03/15 01:39:48.04,-2907,9732,-12827,-42,81,-38,85,-123,-123,-19,-23
,5914,2018/03/15 01:39:48.05,-2907,9734,-12780,-37,81,-33,85,-118,-118,-22,-26
,5915,2018/03/15 01:39:48.06,-2997,9892,-12945,-39,70,-36,74,-109,-110,-15,-19
,5916,2018/03/15 01:39:48.07,-2892,9970,-12828,-40,67,-41,69,-107,-110,-13,-14
,5917,2018/03/15 01:39:48.08,-2932,9792,-12811,-45,62,-39,73,-107,-112,-8,-17
,5918,2018/03/15 01:39:48.09,-2913,9695,-12720,-43,65,-44,67,-108,-111,-11,-11
,5919,2018/03/15 01:39:48.10,-2971,9607,-12784,-43,66,-38,74,-109,-112,-11,-18
,5920,2018/03/15 01:39:48.11,-2972,9615,-12889,-44,65,-38,76,-109,-114,-10,-19
,5921,2018/03/15 01:39:48.12,-2910,9626,-12853,-39,71,-38,73,-110,-111,-16,-17
,5922,2018/03/15 01:39:48.13,-2922,9565,-12802,-42,66,-36,76,-108,-112,-12,-20
,5923,2018/03/15 01:39:48.14,-2930,9626,-12812,-45,65,-45,68,-110,-113,-10,-11
,5924,2018/03/15 01:39:48.15,-2863,9705,-12832,-48,65,-46,72,-113,-118,-8,-13
,5925,2018/03/15 01:39:48.16,-2885,9726,-12901,-51,64,-43,75,-115,-118,-6,-16
,5926,2018/03/15 01:39:48.17,-2860,9752,-12798,-44,70,-43,70,-114,-113,-13,-13
,5927,2018/03/15 01:39:48.18,-2821,9728,-12838,-45,64,-38,76,-109,-114,-9,-19
,5928,2018/03/15 01:39:48.19,-2843,9785,-12867,-43,70,-43,74,-113,-117,-13,-15
,5929,2018/03/15 01:39:48.20,-2812,9768,-12876,-44,73,-43,77,-117,-120,-14,-17
,5930,2018/03/15 01:39:48.21,-2832,9685,-12896,-50,64,-46,72,-114,-118,-7,-13
,5931,2018/03/15 01:39:48.22,-2913,9683,-12879,-47,67,-46,71,-114,-117,-10,-12
,5932,2018/03/15 01:39:48.23,-2873,9638,-12912,-44,70,-39,81,-114,-120,-13,-21
,5933,2018/03/15 01:39:48.24,-2914,9644,-12857,-43,74,-38,81,-117,-119,-15,-21
,5934,2018/03/15 01:39:48.25,-2941,9575,-12873,-39,78,-35,84,-117,-119,-19,-24
,5935,2018/03/15 01:39:48.26,-2946,9539,-12929,-42,78,-33,84,-120,-117,-18,-25
,5936,2018/03/15 01:39:48.27,-2898,9526,-12750,-35,79,-32,89,-114,-121,-22,-28
,5937,2018/03/15 01:39:48.28,-2904,9565,-12791,-37,81,-34,91,-118,-125,-22,-28
,5938,2018/03/15 01:39:48.29,-2962,9609,-12693,-33,92,-39,88,-125,-127,-29,-24
,5939,2018/03/15 01:39:48.30,-2863,9704,-12758,-38,88,-32,93,-126,-125,-25,-30
,5940,2018/03/15 01:39:48.31,-2847,9762,-12809,-41,83,-34,93,-124,-127,-21,-29
,5941,2018/03/15 01:39:48.32,-2883,9770,-12860,-37,89,-38,89,-126,-127,-26,-25
,5942,2018/03/15 01:39:48.33,-2880,9761,-12906,-40,86,-39,92,-126,-131,-23,-26
,5943,2018/03/15 01:39:48.34,-2848,9741,-12922,-43,85,-40,90,-128,-130,-21,-25
,5944,2018/03/15 01:39:48.35,-2771,9756,-12996,-42,83,-37,91,-125,-128,-20,-27
,5945,2018/03/15 01:39:48.36,-2840,9788,-12941,-42,81,-36,91,-123,-127,-19,-27
,5946,2018/03/15 01:39:48.37,-2856,9728,-12891,-41,83,-43,83,-124,-126,-21,-20
,5947,2018/03/15 01:39:48.38,-2947,9795,-12934,-45,79,-42,85,-124,-127,-17,-21
,5948,2018/03/15 01:39:48.39,-2924,9775,-12908,-48,75,-46,80,-123,-126,-13,-17
,5949,2018/03/15 01:39:48.40,-2899,9769,-12866,-46,78,-45,83,-124,-128,-16,-19
,5950,2018/03/15 01:39:48.41,-2885,9691,-12821,-47,76,-37,88,-123,-125,-14,-25
,5951,2018/03/15 01:39:48.42,-2971,9682,-12865,-38,82,-37,81,-120,-118,-22,-22
,5952,2018/03/15 01:39:48.43,-2967,9774,-12907,-37,81,-34,89,-118,-123,-22,-27
,5953,2018/03/15 01:39:48.44,-2957,9696,-12801,-45,77,-42,85,-122,-127,-16,-21
,5954,2018/03/15 01:39:48.45,-2925,9671,-12744,-43,83,-40,88,-126,-128,-20,-24
,5955,2018/03/15 01:39:48.46,-2945,9755,-12788,-42,83,-31,96,-125,-127,-20,-32
,5956,2018/03/15 01:39:48.47,-2982,9739,-12746,-33,89,-31,92,-122,-123,-28,-30
,5957,2018/03/15 01:39:48.48,-2893,9702,-12804,-33,87,-30,91,-120,-121,-27,-30
,5958,2018/03/15 01:39:48.49,-2805,9662,-12884,-37,79,-38,83,-116,-121,-21,-22
,5959,2018/03/15 01:39:48.50,-2885,9734,-12831,-41,79,-41,84,-120,-125,-19,-21
,5960,2018/03/15 01:39:48.51,-2834,9759,-12735,-45,80,-39,93,-125,-132,-17,-27
,5961,2018/03/15 01:39:48.52,-2864,9769,-12808,-45,84,-46,86,-129,-132,-19,-20
,5962,2018/03/15 01:39:48.53,-2910,9775,-12785,-49,82,-48,86,-131,-134,-16,-19
,5963,2018/03/15 01:39:48.54,-2822,9691,-12772,-57,72,-52,79,-129,-131,-7,-13
,5964,2018/03/15 01:39:48.55,-2776,9691,-12765,-53,75,-52,78,-128,-130,-11,-13
,5965,2018/03/15 01:39:48.56,-2854,9651,-12821,-55,71,-47,83,-126,-130,-8,-18
,5966,2018/03/15 01:39:48.57,-2857,9595,-12882,-51,74,-49,78,-125,-127,-11,-14
,5967,2018/03/15 01:39:48.58,-2747,9636,-12881,-51,76,-48,84,-127,-132,-12,-18
,5968,2018/03/15 01:39:48.59,-2736,9650,-12878,-54,74,-50,81,-128,-131,-10,-15
,5969,2018/03/15 01:39:48.60,-2821,9719,-12909,-52,76,-52,78,-128,-130,-12,-13
,5970,2018/03/15 01:39:48.61,-2862,9740,-12813,-56,69,-49,78,-125,-127,-6,-14
,5971,2018/03/15 01:39:48.62,-2903,9788,-12902,-55,66,-53,69,-121,-122,-5,-8
,5972,2018/03/15 01:39:48.63,-2837,9815,-12858,-53,67,-48,73,-120,-121,-7,-12
,5973,2018/03/15 01:39:48.64,-2840,9801,-12761,-53,62,-51,70,-115,-121,-4,-9
,5974,2018/03/15 01:39:48.65,-3051,9779,-12798,-53,64,-53,64,-117,-117,-5,-5
,5975,2018/03/15 01:39:48.66,-2831,9823,-12908,-58,55,-53,63,-113,-116,1,-5
,5976,2018/03/15 01:39:48.67,-2958,9723,-12866,-64,52,-57,54,-116,-111,6,1
,5977,2018/03/15 01:39:48.68,-2969,9881,-12617,-57,52,-55,61,-109,-116,2,-3
,5978,2018/03/15 01:39:48.69,-3011,9386,-12799,-55,51,-50,60,-106,-110,2,-5
,5979,2018/03/15 01:39:48.70,-2977,9581,-12892,-41,66,-47,61,-107,-108,-12,-7
,5980,2018/03/15 01:39:48.71,-2996,9523,-12877,-48,57,-35,72,-105,-107,-4,-18
,5981,2018/03/15 01:39:48.72,-2932,9485,-12868,-45,61,-43,68,-106,-111,-8,-12
,5982,2018/03/15 01:39:48.73,-2937,9745,-12823,-43,70,-42,74,-113,-116,-13,-16
,5983,2018/03/15 01:39:48.74,-2994,9744,-12872,-48,65,-46,69,-113,-115,-8,-11
,5984,2018/03/15 01:39:48.75,-2931,9919,-12927,-44,70,-43,72,-114,-115,-13,-14
,5985,2018/03/15 01:39:48.76,-2836,9901,-12867,-48,63,-38,81,-111,-119,-7,-21
,5986,2018/03/15 01:39:48.77,-2890,9962,-12843,-43,72,-37,81,-115,-118,-14,-22
,5987,2018/03/15 01:39:48.78,-2857,9932,-12833,-38,79,-35,84,-117,-119,-20,-24
,5988,2018/03/15 01:39:48.79,-2838,9930,-12818,-37,77,-34,83,-114,-117,-20,-24
,5989,2018/03/15 01:39:48.80,-2887,9860,-12784,-37,78,-38,80,-115,-118,-20,-21
,5990,2018/03/15 01:39:48.81,-2926,9824,-12808,-40,75,-35,85,-115,-120,-17,-25
,5991,2018/03/15 01:39:48.82,-2895,9727,-12845,-42,74,-42,78,-116,-120,-16,-18
,5992,2018/03/15 01:39:48.83,-2871,9671,-12856,-46,73,-48,73,-119,-121,-13,-12
,5993,2018/03/15 01:39:48.84,-2935,9590,-12847,-54,61,-50,66,-115,-116,-3,-8
,5994,2018/03/15 01:39:48.85,-2824,9622,-12865,-57,52,-64,45,-109,-109,2,9
,5995,2018/03/15 01:39:48.86,-2916,9597,-12860,-74,30,-80,29,-104,-109,22,25
,5996,2018/03/15 01:39:48.87,-2989,9657,-12820,-99,7,-108,0,-106,-108,46,54
,5997,2018/03/15 01:39:48.88,-2915,9673,-12851,-124,-15,-133,-22,-109,-111,69,77
,5998,2018/03/15 01:39:48.89,-2942,9706,-12846,-144,-35,-148,-34,-109,-114,89,91
,5999,2018/03/15 01:39:48.90,-2973,9689,-12823,-153,-41,-150,-37,-112,-113,97,93
,6000,2018/03/15 01:39:48.91,-2895,9708,-12882,-146,-37,-136,-22,-109,-114,91,79
,6001,2018/03/15 01:39:48.92,-2994,9712,-12824,-136,-26,-127,-13,-110,-114,81,70
,6002,2018/03/15 01:39:48.93,-2959,9667,-12731,-123,-11,-118,-3,-112,-115,67,60
,6003,2018/03/15 01:39:48.94,-2928,9728,-12679,-119,-8,-110,7,-111,-117,63,51
,6004,2018/03/15 01:39:48.95,-2944,9738,-12651,-110,7,-105,18,-117,-123,51,43
,6005,2018/03/15 01:39:48.96,-2925,9769,-12745,-101,24,-91,41,-125,-132,38,25
,6006,2018/03/15 01:39:48.97,-2900,9769,-12789,-92,37,-84,50,-129,-134,27,17
,6007,2018/03/15 01:39:48.98,-2894,9836,-12820,-79,52,-74,60,-131,-134,13,7
,6008,2018/03/15 01:39:48.99,-2872,9757,-12884,-71,59,-62,72,-130,-134,6,-5
,6009,2018/03/15 01:39:49.00,-2870,9858,-12862,-61,68,-55,74,-129,-129,-3,-9
,6010,2018/03/15 01:39:49.01,-2851,9839,-12881,-51,75,-41,89,-126,-130,-12,-24
,6011,2018/03/15 01:39:49.02,-2866,9848,-12917,-44,83,-36,96,-127,-132,-19,-30
,6012,2018/03/15 01:39:49.03,-2859,9845,-12905,-34,97,-30,104,-131,-134,-31,-37
,6013,2018/03/15 01:39:49.04,-2868,9829,-12826,-32,100,-22,115,-132,-137,-34,-46
,6014,2018/03/15 01:39:49.05,-2935,9799,-12825,-22,110,-21,114,-132,-135,-44,-46
,6015,2018/03/15 01:39:49.06,-2846,9784,-12773,-19,112,-14,120,-131,-134,-46,-53
,6016,2018/03/15 01:39:49.07,-2873,9759,-12875,-22,110,-15,118,-132,-133,-44,-51
,6017,2018/03/15 01:39:49.08,-2859,9771,-12783,-22,112,-15,117,-134,-132,-45,-51
,6018,2018/03/15 01:39:49.09,-2941,9735,-12850,-14,115,-6,131,-129,-137,-50,-62
,6019,2018/03/15 01:39:49.10,-2946,9760,-12798,-11,120,-8,124,-131,-132,-54,-58
,6020,2018/03/15 01:39:49.11,-2904,9731,-12821,1,129,0,130,-128,-130,-65,-65
,6021,2018/03/15 01:39:49.12,-2891,9659,-12839,-6,117,7,130,-123,-123,-55,-68
,6022,2018/03/15 01:39:49.13,-2940,9691,-12827,0,120,1,122,-120,-121,-60,-61
,6023,2018/03/15 01:39:49.14,-3001,9673,-12849,-2,115,3,125,-117,-122,-56,-64
,6024,2018/03/15 01:39:49.15,-2926,9651,-12797,-2,118,-3,119,-120,-122,-58,-58
,6025,2018/03/15 01:39:49.16,-3063,9644,-12778,-2,120,0,124,-122,-124,-59,-62
,6026,2018/03/15 01:39:49.17,-3003,9623,-12775,-7,109,0,121,-116,-121,-51,-60
,6027,2018/03/15 01:39:49.18,-2909,9703,-12768,-4,117,-5,119,-121,-124,-56,-57
,6028,2018/03/15 01:39:49.19,-2913,9586,-12817,-10,114,-10,119,-124,-129,-52,-54
,6029,2018/03/15 01:39:49.20,-2953,9707,-12763,-15,111,-16,110,-126,-126,-48,-47
,6030,2018/03/15 01:39:49.21,-2905,9648,-12839,-16,108,-14,113,-124,-127,-46,-49
,6031,2018/03/15 01:39:49.22,-2927,9752,-12838,-19,103,-14,113,-122,-127,-42,-49
,6032,2018/03/15 01:39:49.23,-2922,9718,-12801,-16,109,-16,112,-125,-128,-46,-48
,6033,2018/03/15 01:39:49.24,-2916,9724,-12869,-20,105,-12,117,-125,-129,-42,-52
,6034,2018/03/15 01:39:49.25,-2989,9714,-12890,-18,106,-15,111,-124,-126,-44,-48
,6035,2018/03/15 01:39:49.26,-2911,9737,-12850,-18,105,-19,107,-123,-126,-43,-44
,6036,2018/03/15 01:39:49.27,-2956,9715,-12884,-28,93,-26,100,-121,-126,-32,-37
,6037,2018/03/15 01:39:49.28,-2883,9743,-12835,-29,94,-34,92,-123,-126,-32,-29
,6038,2018/03/15 01:39:49.29,-2910,9789,-12826,-34,91,-31,98,-125,-129,-28,-33
,6039,2018/03/15 01:39:49.30,-2934,9693,-12893,-38,88,-36,92,-126,-128,-25,-28
,6040,2018/03/15 01:39:49.31,-2941,9758,-12900,-36,91,-32,98,-127,-130,-27,-33
,6041,2018/03/15 01:39:49.32,-2986,9765,-12837,-38,85,-31,95,-123,-126,-23,-32
,6042,2018/03/15 01:39:49.33,-2906,9761,-12823,-34,87,-33,89,-121,-122,-26,-28
,6043,2018/03/15 01:39:49.34,-2990,9831,-12919,-35,85,-29,97,-120,-126,-25,-34
,6044,2018/03/15 01:39:49.35,-2936,9772,-12846,-35,85,-31,92,-120,-123,-25,-30
,6045,2018/03/15 01:39:49.36,-2962,9769,-12773,-29,90,-26,95,-119,-121,-30,-34
,6046,2018/03/15 01:39:49.37,-2892,9731,-12795,-32,84,-26,92,-116,-118,-26,-33
,6047,2018/03/15 01:39:49.38,-2886,9769,-12799,-30,82,-34,80,-112,-114,-26,-23
,6048,2018/03/15 01:39:49.39,-2905,9725,-12892,-36,74,-35,79,-110,-114,-19,-22
,6049,2018/03/15 01:39:49.40,-2870,9753,-12847,-43,68,-38,78,-111,-116,-12,-20
,6050,2018/03/15 01:39:49.41,-2905,9636,-12846,-38,80,-36,85,-118,-121,-21,-24
,6051,2018/03/15 01:39:49.42,-2853,9687,-12782,-41,77,-35,89,-118,-124,-18,-27
,6052,2018/03/15 01:39:49.43,-2959,9649,-12813,-39,83,-37,86,-122,-123,-22,-24
,6053,2018/03/15 01:39:49.44,-2922,9727,-12816,-39,83,-32,93,-122,-125,-22,-30
,6054,2018/03/15 01:39:49.45,-2882,9734,-12809,-40,82,-39,88,-122,-127,-21,-24
,6055,2018/03/15 01:39:49.46,-2892,9683,-12809,-38,86,-41,89,-124,-130,-24,-24
,6056,2018/03/15 01:39:49.47,-3035,9680,-12845,-45,83,-36,96,-128,-132,-19,-30
,6057,2018/03/15 01:39:49.48,-2897,9708,-12863,-38,91,-34,96,-129,-130,-26,-31
,6058,2018/03/15 01:39:49.49,-2959,9687,-12832,-37,88,-25,105,-125,-130,-25,-40
,6059,2018/03/15 01:39:49.50,-2970,9673,-12824,-28,95,-22,106,-123,-128,-33,-42
,6060,2018/03/15 01:39:49.51,-2906,9722,-12830,-21,100,-19,103,-121,-122,-39,-42
,6061,2018/03/15 01:39:49.52,-2964,9671,-12841,-17,103,-19,106,-120,-125,-43,-43
,6062,2018/03/15 01:39:49.53,-2893,9669,-12783,-25,97,-19,102,-122,-121,-36,-41
,6063,2018/03/15 01:39:49.54,-2908,9592,-12854,-25,96,-22,104,-121,-126,-35,-41
,6064,2018/03/15 01:39:49.55,-2854,9637,-12902,-30,91,-28,95,-121,-123,-30,-33
,6065,2018/03/15 01:39:49.56,-2944,9641,-12899,-32,88,-36,87,-120,-123,-28,-25
,6066,2018/03/15 01:39:49.57,-2913,9773,-12967,-42,77,-39,84,-119,-123,-17,-22
,6067,2018/03/15 01:39:49.58,-2948,9734,-12854,-46,71,-44,75,-117,-119,-12,-15
,6068,2018/03/15 01:39:49.59,-2934,9699,-12690,-40,75,-34,83,-115,-117,-17,-24
,6069,2018/03/15 01:39:49.60,-2903,9685,-12663,-39,73,-34,82,-112,-116,-17,-24
,6070,2018/03/15 01:39:49.61,-2913,9723,-12772,-34,82,-35,82,-116,-117,-24,-23
,6071,2018/03/15 01:39:49.62,-2908,9764,-12767,-42,71,-38,80,-113,-118,-14,-21
,6072,2018/03/15 01:39:49.63,-2923,9796,-12843,-46,69,-47,71,-115,-118,-11,-12
,6073,2018/03/15 01:39:49.64,-2908,9758,-12934,-50,67,-45,76,-117,-121,-8,-15
,6074,2018/03/15 01:39:49.65,-2953,9884,-12888,-51,66,-46,76,-117,-122,-7,-15
,6075,2018/03/15 01:39:49.66,-2868,9817,-12931,-46,73,-45,76,-119,-121,-13,-15
,6076,2018/03/15 01:39:49.67,-2917,9765,-12863,-49,68,-42,79,-117,-121,-9,-18
,6077,2018/03/15 01:39:49.68,-2967,9845,-12934,-47,70,-45,75,-117,-120,-11,-15
,6078,2018/03/15 01:39:49.69,-2914,9827,-12880,-43,75,-40,81,-118,-121,-16,-20
,6079,2018/03/15 01:39:49.70,-2941,9842,-12850,-45,73,-39,83,-118,-122,-14,-22
,6080,2018/03/15 01:39:49.71,-2859,9764,-12817,-41,80,-40,82,-121,-122,-19,-21
,6081,2018/03/15 01:39:49.72,-2965,9692,-12832,-43,75,-36,84,-118,-120,-16,-24
,6082,2018/03/15 01:39:49.73,-2888,9654,-12845,-41,73,-40,75,-114,-115,-16,-17
,6083,2018/03/15 01:39:49.74,-2922,9650,-12869,-42,72,-41,77,-114,-118,-15,-18
,6084,2018/03/15 01:39:49.75,-2935,9611,-12825,-48,68,-43,79,-116,-122,-10,-18
,6085,2018/03/15 01:39:49.76,-2834,9667,-12797,-42,78,-39,84,-120,-123,-18,-22
,6086,2018/03/15 01:39:49.77,-2916,9706,-12898,-37,81,-25,96,-118,-121,-22,-35
,6087,2018/03/15 01:39:49.78,-2912,9630,-12794,-27,89,-22,96,-116,-118,-31,-37
,6088,2018/03/15 01:39:49.79,-3012,9615,-12859,-18,98,-18,101,-116,-119,-40,-41
,6089,2018/03/15 01:39:49.80,-2919,9578,-12785,-26,89,-20,98,-115,-118,-31,-39
,6090,2018/03/15 01:39:49.81,-2928,9606,-12836,-22,93,-21,96,-115,-117,-35,-37
,6091,2018/03/15 01:39:49.82,-3023,9779,-12896,-22,90,-15,100,-112,-115,-34,-42
,6092,2018/03/15 01:39:49.83,-2966,9654,-12764,-20,90,-18,94,-110,-112,-35,-38
,6093,2018/03/15 01:39:49.84,-2914,9725,-12717,-21,91,-22,95,-112,-117,-35,-36
,6094,2018/03/15 01:39:49.85,-2982,9631,-12722,-31,84,-28,92,-115,-120,-26,-32
,6095,2018/03/15 01:39:49.86,-2890,9800,-12832,-33,86,-35,88,-119,-123,-26,-26
,6096,2018/03/15 01:39:49.87,-2935,9722,-12795,-33,88,-33,96,-121,-129,-27,-31
,6097,2018/03/15 01:39:49.88,-2916,9712,-12846,-40,87,-37,92,-127,-129,-23,-27
,6098,2018/03/15 01:39:49.89,-2907,9698,-12833,-36,92,-38,91,-128,-129,-28,-26
,6099,2018/03/15 01:39:49.90,-2963,9792,-12851,-53,70,-38,86,-123,-124,-8,-24
,6100,2018/03/15 01:39:49.91,-2914,9643,-12912,-41,79,-46,83,-120,-129,-19,-18
,6101,2018/03/15 01:39:49.92,-2922,9669,-12911,-46,74,-42,82,-120,-124,-14,-20
,6102,2018/03/15 01:39:49.93,-2865,9764,-12890,-43,78,-46,76,-121,-122,-17,-15
,6103,2018/03/15 01:39:49.94,-2922,9686,-12858,-45,76,-38,85,-121,-123,-15,-23
,6104,2018/03/15 01:39:49.95,-2893,9683,-12761,-47,73,-40,83,-120,-123,-13,-21
,6105,2018/03/15 01:39:49.96,-2933,9663,-12862,-43,75,-41,76,-118,-117,-16,-17
,6106,2018/03/15 01:39:49.97,-2870,9766,-12909,-43,69,-39,75,-112,-114,-13,-18
,6107,2018/03/15 01:39:49.98,-2947,9767,-12854,-45,65,-41,73,-110,-114,-10,-16
,6108,2018/03/15 01:39:49.99,-2958,9748,-12855,-37,77,-42,77,-114,-119,-20,-17
,6109,2018/03/15 01:39:50.00,-2909,9807,-12808,-47,70,-40,81,-117,-121,-11,-20
,6110,2018/03/15 01:39:50.01,-2904,9841,-12847,-45,74,-46,74,-119,-120,-14,-14
,6111,2018/03/15 01:39:50.02,-2848,9770,-12849,-47,74,-43,80,-121,-123,-13,-18
,6112,2018/03/15 01:39:50.03,-2867,9764,-12845,-54,68,-58,69,-122,-127,-7,-5
,6113,2018/03/15 01:39:50.04,-2985,9737,-12879,-65,61,-70,57,-126,-127,2,6
,6114,2018/03/15 01:39:50.05,-2999,9761,-12883,-77,44,-71,51,-121,-122,16,10
,6115,2018/03/15 01:39:50.06,-2958,9777,-12763,-78,38,-84,32,-116,-116,20,26
,6116,2018/03/15 01:39:50.07,-2901,9759,-12774,-94,21,-102,16,-115,-118,36,43
,6117,2018/03/15 01:39:50.08,-2959,9712,-12673,-121,-8,-132,-16,-113,-116,64,74
,6118,2018/03/15 01:39:50.09,-2910,9731,-12851,-145,-30,-155,-40,-115,-115,87,97
,6119,2018/03/15 01:39:50.10,-2926,9681,-12787,-167,-57,-165,-52,-110,-113,112,108
,6120,2018/03/15 01:39:50.11,-2916,9716,-12794,-170,-62,-165,-56,-108,-109,116,110
,6121,2018/03/15 01:39:50.12,-2892,9708,-12809,-160,-54,-151,-42,-106,-109,107,96
,6122,2018/03/15 01:39:50.13,-2911,9722,-12828,-151,-46,-145,-37,-105,-108,98,91
,6123,2018/03/15 01:39:50.14,-2866,9727,-12825,-144,-36,-141,-30,-108,-111,90,85
,6124,2018/03/15 01:39:50.15,-2902,9734,-12840,-140,-30,-129,-13,-110,-116,85,71
,6125,2018/03/15 01:39:50.16,-2886,9784,-12833,-128,-13,-122,-4,-115,-118,70,63
,6126,2018/03/15 01:39:50.17,-2905,9764,-12831,-121,-3,-113,7,-118,-120,62,53
,6127,2018/03/15 01:39:50.18,-2891,9723,-12805,-119,-4,-112,4,-115,-116,61,54
,6128,2018/03/15 01:39:50.19,-2890,9785,-12773,-109,1,-109,2,-110,-111,54,53
,6129,2018/03/15 01:39:50.20,-2918,9691,-12843,-110,-3,-102,10,-107,-112,56,46
,6130,2018/03/15 01:39:50.21,-2908,9674,-12840,-106,4,-104,9,-110,-113,51,47
,6131,2018/03/15 01:39:50.22,-2937,9721,-12840,-103,8,-98,17,-111,-115,47,40
,6132,2018/03/15 01:39:50.23,-2892,9661,-12817,-101,10,-93,24,-111,-117,45,34
,6133,2018/03/15 01:39:50.24,-2904,9634,-12786,-93,23,-91,29,-116,-120,35,31
,6134,2018/03/15 01:39:50.25,-2836,9639,-12709,-94,25,-87,38,-119,-125,34,24
,6135,2018/03/15 01:39:50.26,-2959,9733,-12707,-88,32,-82,40,-120,-122,28,21
,6136,2018/03/15 01:39:50.27,-2949,9681,-12771,-78,40,-71,50,-118,-121,19,10
,6137,2018/03/15 01:39:50.28,-2897,9735,-12807,-67,47,-65,56,-114,-121,10,4
,6138,2018/03/15 01:39:50.29,-2918,9751,-12805,-60,59,-56,64,-119,-120,0,-4
,6139,2018/03/15 01:39:50.30,-2928,9836,-12822,-58,61,-49,74,-119,-123,-1,-12
,6140,2018/03/15 01:39:50.31,-2920,9890,-12884,-64,57,-52,72,-121,-124,3,-10
,6141,2018/03/15 01:39:50.32,-2979,9814,-12920,-51,73,-54,81,-124,-135,-11,-13
,6142,2018/03/15 01:39:50.33,-2887,9868,-12847,-51,78,-42,92,-129,-134,-13,-25
,6143,2018/03/15 01:39:50.34,-2873,9855,-12866,-34,100,-36,98,-134,-134,-33,-31
,6144,2018/03/15 01:39:50.35,-2858,9808,-12802,-35,95,-20,114,-130,-134,-30,-47
,6145,2018/03/15 01:39:50.36,-2817,9788,-12794,-28,101,-22,110,-129,-132,-36,-44
,6146,2018/03/15 01:39:50.37,-2884,9751,-12807,-17,113,-12,122,-130,-134,-48,-55
,6147,2018/03/15 01:39:50.38,-2868,9715,-12780,-14,117,-9,124,-131,-133,-51,-57
,6148,2018/03/15 01:39:50.39,-2874,9711,-12806,-1,128,0,130,-129,-130,-63,-65
