// Data mode  : Standard
// Transmission speed  : 50Hz
// Accelerometer sensor's range  : 2g
// Gyroscope sensor's range  : 250dps
//
//ARTIFACT,NUM,DATE,ACC_X,ACC_Y,ACC_Z,EOG_L1,EOG_R1,EOG_L2,EOG_R2,EOG_H1,EOG_H2,EOG_V1,EOG_V2
,2706,2018/03/15 01:37:11.11,-2597,8802,-13660,-43,85,-38,87,-128,-125,-21,-24
,2707,2018/03/15 01:37:11.13,-2628,8792,-13655,-32,94,-43,82,-126,-125,-31,-19
,2708,2018/03/15 01:37:11.15,-2650,8671,-13713,-26,103,-40,86,-129,-126,-38,-23
,2709,2018/03/15 01:37:11.17,-2571,8683,-13654,-40,86,-34,95,-126,-129,-23,-30
,2710,2018/03/15 01:37:11.19,-2620,8697,-13589,-45,86,-26,104,-131,-130,-20,-39
,2711,2018/03/15 01:37:11.21,-2652,8602,-13629,-26,92,-32,84,-118,-116,-33,-26
,2712,2018/03/15 01:37:11.23,-2615,8757,-13550,-26,97,-51,73,-123,-124,-35,-11
,2713,2018/03/15 01:37:11.25,-2623,8895,-13577,-28,106,-34,98,-134,-132,-39,-32
,2714,2018/03/15 01:37:11.27,-2598,8866,-13605,-37,96,-26,107,-133,-133,-29,-40
,2715,2018/03/15 01:37:11.29,-2643,8926,-13622,-40,89,-22,103,-129,-125,-24,-40
,2716,2018/03/15 01:37:11.31,-2521,8830,-13643,-23,98,-26,96,-121,-122,-37,-35
,2717,2018/03/15 01:37:11.33,-2609,8853,-13633,-20,109,-36,87,-129,-123,-44,-25
,2718,2018/03/15 01:37:11.35,-2517,8772,-13591,-20,105,-26,101,-125,-127,-42,-37
,2719,2018/03/15 01:37:11.37,-2579,8698,-13620,-29,99,-19,106,-128,-125,-35,-43
,2720,2018/03/15 01:37:11.39,-2532,8686,-13576,-31,85,-22,99,-116,-121,-27,-38
,2721,2018/03/15 01:37:11.41,-2609,8664,-13543,-32,92,-34,86,-124,-120,-30,-26
,2722,2018/03/15 01:37:11.43,-2493,8626,-13513,-19,104,-35,84,-123,-119,-42,-24
,2723,2018/03/15 01:37:11.45,-2538,8680,-13581,-27,95,-32,89,-122,-121,-34,-28
,2724,2018/03/15 01:37:11.47,-2549,8633,-13552,-43,78,-32,95,-121,-127,-17,-31
,2725,2018/03/15 01:37:11.49,-2556,8680,-13582,-45,80,-35,94,-125,-129,-17,-29
,2726,2018/03/15 01:37:11.51,-2533,8792,-13588,-37,91,-47,79,-128,-126,-27,-16
,2727,2018/03/15 01:37:11.53,-2468,8822,-13570,-28,96,-43,77,-124,-120,-34,-17
,2728,2018/03/15 01:37:11.55,-2474,8861,-13604,-40,87,-44,88,-127,-132,-23,-22
,2729,2018/03/15 01:37:11.57,-2622,8749,-13639,-55,77,-39,96,-132,-135,-11,-28
,2730,2018/03/15 01:37:11.59,-2562,8796,-13616,-53,75,-46,80,-128,-126,-11,-17
,2731,2018/03/15 01:37:11.61,-2613,8809,-13621,-37,88,-36,84,-125,-120,-25,-24
,2732,2018/03/15 01:37:11.63,-2654,8817,-13565,-32,96,-46,82,-128,-128,-32,-18
,2733,2018/03/15 01:37:11.65,-2639,8836,-13540,-52,74,-46,82,-126,-128,-11,-18
,2734,2018/03/15 01:37:11.67,-2587,8828,-13574,-62,60,-50,77,-122,-127,1,-13
,2735,2018/03/15 01:37:11.69,-2530,8839,-13568,-54,71,-49,81,-125,-130,-8,-16
,2736,2018/03/15 01:37:11.71,-2570,8817,-13531,-46,91,-60,67,-137,-127,-22,-3
,2737,2018/03/15 01:37:11.73,-2547,8788,-13570,-52,79,-57,77,-131,-134,-13,-10
,2738,2018/03/15 01:37:11.75,-2539,8801,-13557,-51,82,-40,90,-133,-130,-15,-25
,2739,2018/03/15 01:37:11.77,-2548,8715,-13521,-51,73,-41,91,-124,-132,-11,-25
,2740,2018/03/15 01:37:11.79,-2542,8704,-13551,-55,80,-51,78,-135,-129,-12,-13
,2741,2018/03/15 01:37:11.81,-2501,8783,-13577,-41,88,-55,69,-129,-124,-23,-7
,2742,2018/03/15 01:37:11.83,-2550,8720,-13590,-44,88,-56,83,-132,-139,-22,-13
,2743,2018/03/15 01:37:11.85,-2544,8733,-13458,-56,82,-41,93,-138,-134,-13,-26
,2744,2018/03/15 01:37:11.87,-2523,8832,-13520,-48,77,-30,97,-125,-127,-14,-33
,2745,2018/03/15 01:37:11.89,-2518,9106,-13465,-34,94,-44,86,-128,-130,-30,-21
,2746,2018/03/15 01:37:11.91,-2530,8671,-13553,-39,96,-51,81,-135,-132,-28,-15
,2747,2018/03/15 01:37:11.93,-2568,8742,-13535,-40,92,-46,80,-132,-126,-26,-17
,2748,2018/03/15 01:37:11.95,-2591,8895,-13496,-50,69,-39,85,-119,-124,-9,-23
,2749,2018/03/15 01:37:11.97,-2598,9045,-13579,-54,69,-37,87,-123,-124,-7,-25
,2750,2018/03/15 01:37:11.99,-2522,8923,-13643,-40,85,-44,82,-125,-126,-22,-19
,2751,2018/03/15 01:37:12.01,-2455,8974,-13689,-32,98,-48,72,-130,-120,-33,-12
,2752,2018/03/15 01:37:12.03,-2426,8916,-13597,-28,93,-34,88,-121,-122,-32,-27
,2753,2018/03/15 01:37:12.05,-2551,8852,-13589,-44,78,-46,79,-122,-125,-17,-16
,2754,2018/03/15 01:37:12.07,-2460,8743,-13600,-52,74,-40,84,-126,-124,-11,-22
,2755,2018/03/15 01:37:12.09,-2438,8646,-13585,-35,90,-46,76,-125,-122,-27,-15
,2756,2018/03/15 01:37:12.11,-2520,8607,-13535,-34,96,-48,84,-130,-132,-31,-18
,2757,2018/03/15 01:37:12.13,-2449,8623,-13533,-38,94,-39,91,-132,-130,-28,-26
,2758,2018/03/15 01:37:12.15,-2459,8615,-13569,-44,80,-26,103,-124,-129,-18,-38
,2759,2018/03/15 01:37:12.17,-2476,8627,-13535,-33,94,-24,105,-127,-129,-30,-40
,2760,2018/03/15 01:37:12.19,-2441,8669,-13553,-23,107,-34,91,-130,-125,-42,-28
,2761,2018/03/15 01:37:12.21,-2487,8655,-13555,-18,107,-31,91,-125,-122,-44,-30
,2762,2018/03/15 01:37:12.23,-2525,8719,-13674,-29,97,-24,100,-126,-124,-34,-38
,2763,2018/03/15 01:37:12.25,-2477,8778,-13681,-34,82,-18,99,-116,-117,-24,-40
,2764,2018/03/15 01:37:12.27,-2458,8797,-13688,-31,85,-32,90,-116,-122,-27,-29
,2765,2018/03/15 01:37:12.29,-2491,8760,-13691,-33,90,-52,60,-123,-112,-28,-4
,2766,2018/03/15 01:37:12.31,-2513,8672,-13652,-42,72,-57,62,-114,-119,-15,-2
,2767,2018/03/15 01:37:12.33,-2430,8673,-13569,-78,45,-103,24,-123,-127,16,39
,2768,2018/03/15 01:37:12.35,-2524,8622,-13587,-130,-10,-114,8,-120,-122,70,53
,2769,2018/03/15 01:37:12.37,-2540,8721,-13682,-112,10,-96,26,-122,-122,51,35
,2770,2018/03/15 01:37:12.39,-2544,8725,-13677,-74,55,-71,54,-129,-125,9,8
,2771,2018/03/15 01:37:12.41,-2480,8786,-13602,-44,84,-43,80,-128,-123,-20,-18
,2772,2018/03/15 01:37:12.43,-2429,8769,-13620,-40,76,-19,98,-116,-117,-18,-39
,2773,2018/03/15 01:37:12.45,-2527,8734,-13646,-37,75,-16,102,-112,-118,-19,-43
,2774,2018/03/15 01:37:12.47,-2473,8724,-13617,-19,101,-11,118,-120,-129,-41,-53
,2775,2018/03/15 01:37:12.49,-2458,8702,-13572,2,132,-16,104,-130,-120,-67,-44
,2776,2018/03/15 01:37:12.51,-2424,8738,-13620,-1,117,-9,108,-118,-117,-58,-49
,2777,2018/03/15 01:37:12.53,-2456,8633,-13639,-17,101,-6,116,-118,-122,-42,-55
,2778,2018/03/15 01:37:12.55,-2494,8669,-13666,-18,99,-5,115,-117,-120,-40,-55
,2779,2018/03/15 01:37:12.57,-2493,8755,-13573,-7,112,-16,102,-119,-118,-52,-43
,2780,2018/03/15 01:37:12.59,-2518,8709,-13561,-11,113,-30,96,-124,-126,-51,-33
,2781,2018/03/15 01:37:12.61,-2452,8683,-13661,-16,113,-12,117,-129,-129,-48,-52
,2782,2018/03/15 01:37:12.63,-2533,8689,-13639,-16,112,-5,127,-128,-132,-48,-61
,2783,2018/03/15 01:37:12.65,-2534,8639,-13617,-23,104,-16,112,-127,-128,-40,-48
,2784,2018/03/15 01:37:12.67,-2510,8781,-13499,-17,109,-26,96,-126,-122,-46,-35
,2785,2018/03/15 01:37:12.69,-2550,8718,-13431,-15,108,-28,88,-123,-116,-46,-30
,2786,2018/03/15 01:37:12.71,-2506,8586,-13674,-22,98,-18,105,-120,-123,-38,-43
,2787,2018/03/15 01:37:12.73,-2465,8726,-13780,-23,96,-11,113,-119,-124,-36,-51
,2788,2018/03/15 01:37:12.75,-2393,8875,-13673,-33,89,-34,88,-122,-122,-28,-27
,2789,2018/03/15 01:37:12.77,-2440,8885,-13709,-36,90,-52,75,-126,-127,-27,-11
,2790,2018/03/15 01:37:12.79,-2451,8749,-13600,-44,87,-56,69,-131,-125,-21,-6
,2791,2018/03/15 01:37:12.81,-2418,8809,-13656,-51,71,-47,77,-122,-124,-10,-15
,2792,2018/03/15 01:37:12.83,-2467,8643,-13572,-57,62,-43,82,-119,-125,-2,-19
,2793,2018/03/15 01:37:12.85,-2521,8663,-13598,-48,83,-51,78,-131,-129,-17,-13
,2794,2018/03/15 01:37:12.87,-2449,8401,-13641,-43,88,-55,67,-131,-122,-22,-6
,2795,2018/03/15 01:37:12.89,-2491,8552,-13584,-28,104,-29,98,-132,-127,-38,-34
,2796,2018/03/15 01:37:12.91,-2398,8674,-13603,-25,100,-6,125,-125,-131,-37,-59
,2797,2018/03/15 01:37:12.93,-2323,8704,-13621,-16,116,0,132,-132,-132,-50,-66
,2798,2018/03/15 01:37:12.95,-2388,8853,-13553,-11,119,-15,113,-130,-128,-54,-49
,2799,2018/03/15 01:37:12.97,-2420,8811,-13628,-7,127,-25,106,-134,-131,-60,-40
,2800,2018/03/15 01:37:12.99,-2420,8735,-13662,-15,118,-27,106,-133,-133,-51,-39
,2801,2018/03/15 01:37:13.01,-2494,8679,-13708,-32,102,-26,110,-134,-136,-35,-42
,2802,2018/03/15 01:37:13.03,-2566,9014,-13842,-44,84,-38,92,-128,-130,-20,-27
,2803,2018/03/15 01:37:13.05,-2482,8801,-13526,-48,79,-53,77,-127,-130,-15,-12
,2804,2018/03/15 01:37:13.07,-2540,8678,-13535,-37,97,-47,84,-134,-131,-30,-18
,2805,2018/03/15 01:37:13.09,-2578,8505,-13620,-35,98,-43,90,-133,-133,-31,-23
,2806,2018/03/15 01:37:13.11,-2610,8678,-13586,-43,88,-22,114,-131,-136,-22,-46
,2807,2018/03/15 01:37:13.13,-2561,8679,-13598,-30,103,-18,116,-133,-134,-36,-49
,2808,2018/03/15 01:37:13.15,-2447,8837,-13587,-26,106,-33,92,-132,-125,-40,-29
,2809,2018/03/15 01:37:13.17,-2376,8874,-13686,-20,107,-34,92,-127,-126,-43,-29
,2810,2018/03/15 01:37:13.19,-2450,8807,-13654,-26,103,-26,102,-129,-128,-38,-38
,2811,2018/03/15 01:37:13.21,-2440,8850,-13545,-30,94,-14,110,-124,-124,-32,-48
,2812,2018/03/15 01:37:13.23,-2472,8723,-13642,-30,88,-27,97,-118,-124,-29,-35
,2813,2018/03/15 01:37:13.25,-2458,8708,-13603,-27,102,-36,97,-129,-133,-37,-30
,2814,2018/03/15 01:37:13.27,-2466,8659,-13651,-29,107,-42,91,-136,-133,-39,-24
,2815,2018/03/15 01:37:13.29,-2446,8651,-13641,-33,94,-30,104,-127,-134,-30,-37
,2816,2018/03/15 01:37:13.31,-2481,8670,-13656,-36,94,-22,110,-130,-132,-29,-44
,2817,2018/03/15 01:37:13.33,-2478,8632,-13707,-26,108,-24,116,-134,-140,-41,-46
,2818,2018/03/15 01:37:13.35,-2458,8796,-13531,-35,103,-39,91,-138,-130,-34,-26
,2819,2018/03/15 01:37:13.37,-2454,8747,-13505,-27,109,-37,96,-136,-133,-41,-29
,2820,2018/03/15 01:37:13.39,-2466,8796,-13687,-36,99,-27,115,-135,-142,-31,-44
,2821,2018/03/15 01:37:13.41,-2442,8784,-13694,-36,102,-21,121,-138,-142,-33,-50
,2822,2018/03/15 01:37:13.43,-2466,8686,-13513,-31,106,-34,105,-137,-139,-37,-35
,2823,2018/03/15 01:37:13.45,-2430,8816,-13649,-34,114,-55,90,-148,-145,-40,-17
,2824,2018/03/15 01:37:13.47,-2497,8729,-13459,-44,98,-50,84,-142,-134,-27,-17
,2825,2018/03/15 01:37:13.49,-2410,8697,-13592,-45,85,-33,97,-130,-130,-20,-32
,2826,2018/03/15 01:37:13.51,-2406,8704,-13603,-48,81,-37,98,-129,-135,-16,-30
,2827,2018/03/15 01:37:13.53,-2389,8672,-13581,-46,84,-45,78,-130,-123,-19,-16
,2828,2018/03/15 01:37:13.55,-2505,8665,-13574,-31,91,-44,75,-122,-119,-30,-15
,2829,2018/03/15 01:37:13.57,-2380,8621,-13559,-33,92,-39,88,-125,-127,-29,-24
,2830,2018/03/15 01:37:13.59,-2429,8635,-13639,-34,92,-18,111,-126,-129,-29,-46
,2831,2018/03/15 01:37:13.61,-2412,8749,-13603,-30,93,-21,105,-123,-126,-31,-42
,2832,2018/03/15 01:37:13.63,-2391,8717,-13525,-28,98,-39,86,-126,-125,-35,-23
,2833,2018/03/15 01:37:13.65,-2410,8868,-13645,-36,94,-56,70,-130,-126,-29,-7
,2834,2018/03/15 01:37:13.67,-2353,8793,-13670,-36,94,-49,80,-130,-129,-29,-15
,2835,2018/03/15 01:37:13.69,-2384,8842,-13650,-55,73,-41,87,-128,-128,-9,-23
,2836,2018/03/15 01:37:13.71,-2489,8718,-13601,-52,78,-43,90,-130,-133,-13,-23
,2837,2018/03/15 01:37:13.73,-2377,8756,-13613,-48,87,-58,74,-135,-132,-19,-8
,2838,2018/03/15 01:37:13.75,-2427,8694,-13592,-44,88,-51,76,-132,-127,-22,-12
,2839,2018/03/15 01:37:13.77,-2452,8790,-13655,-38,87,-37,89,-125,-126,-24,-26
,2840,2018/03/15 01:37:13.79,-2384,8804,-13512,-39,86,-24,104,-125,-128,-23,-40
,2841,2018/03/15 01:37:13.81,-2519,8716,-13545,-40,84,-39,87,-124,-126,-22,-24
,2842,2018/03/15 01:37:13.83,-2408,8684,-13581,-38,88,-46,82,-126,-128,-25,-18
,2843,2018/03/15 01:37:13.85,-2411,8764,-13636,-30,104,-44,86,-134,-130,-37,-21
,2844,2018/03/15 01:37:13.87,-2384,8780,-13589,-41,87,-37,89,-128,-126,-23,-26
,2845,2018/03/15 01:37:13.89,-2402,8810,-13559,-46,79,-35,100,-125,-135,-16,-32
,2846,2018/03/15 01:37:13.91,-2342,8737,-13566,-50,84,-51,86,-134,-137,-17,-17
,2847,2018/03/15 01:37:13.93,-2320,8738,-13619,-47,92,-54,78,-139,-132,-22,-12
,2848,2018/03/15 01:37:13.95,-2423,8766,-13628,-39,95,-48,86,-134,-134,-28,-19
,2849,2018/03/15 01:37:13.97,-2391,8734,-13677,-40,94,-32,103,-134,-135,-27,-35
,2850,2018/03/15 01:37:13.99,-2383,8748,-13577,-48,86,-38,101,-134,-139,-19,-31
,2851,2018/03/15 01:37:14.01,-2376,8693,-13570,-43,92,-37,95,-135,-132,-24,-29
,2852,2018/03/15 01:37:14.03,-2378,8607,-13638,-25,107,-33,93,-132,-126,-41,-30
,2853,2018/03/15 01:37:14.05,-2394,8759,-13523,-20,107,-31,92,-127,-123,-43,-30
,2854,2018/03/15 01:37:14.07,-2413,8737,-13569,-32,88,-16,108,-120,-124,-28,-46
,2855,2018/03/15 01:37:14.09,-2358,8797,-13655,-40,82,-26,101,-122,-127,-21,-37
,2856,2018/03/15 01:37:14.11,-2376,8846,-13668,-31,89,-30,93,-120,-123,-29,-31
,2857,2018/03/15 01:37:14.13,-2393,8865,-13599,-23,99,-47,73,-122,-120,-38,-13
,2858,2018/03/15 01:37:14.15,-2449,8808,-13593,-38,90,-42,86,-128,-128,-26,-22
,2859,2018/03/15 01:37:14.17,-2474,8729,-13605,-40,84,-28,97,-124,-125,-22,-34
,2860,2018/03/15 01:37:14.19,-2384,8748,-13669,-42,79,-32,93,-121,-125,-18,-30
,2861,2018/03/15 01:37:14.21,-2428,8730,-13686,-38,87,-41,80,-125,-121,-24,-19
,2862,2018/03/15 01:37:14.23,-2469,8746,-13580,-25,96,-39,82,-121,-121,-35,-21
,2863,2018/03/15 01:37:14.25,-2463,8677,-13603,-31,97,-32,96,-128,-128,-33,-32
,2864,2018/03/15 01:37:14.27,-2447,8670,-13625,-40,86,-29,101,-126,-130,-23,-36
,2865,2018/03/15 01:37:14.29,-2397,8594,-13605,-43,86,-34,99,-129,-133,-21,-32
,2866,2018/03/15 01:37:14.31,-2506,8660,-13556,-36,95,-47,85,-131,-132,-29,-19
,2867,2018/03/15 01:37:14.33,-2466,8608,-13651,-33,101,-41,86,-134,-127,-34,-22
,2868,2018/03/15 01:37:14.35,-2416,8660,-13586,-30,97,-29,102,-127,-131,-33,-36
,2869,2018/03/15 01:37:14.37,-2406,8633,-13668,-36,91,-28,102,-127,-130,-27,-37
,2870,2018/03/15 01:37:14.39,-2393,8692,-13671,-43,83,-37,93,-126,-130,-20,-28
,2871,2018/03/15 01:37:14.41,-2450,8766,-13611,-34,101,-40,93,-135,-133,-33,-26
,2872,2018/03/15 01:37:14.43,-2485,8717,-13604,-26,109,-39,94,-135,-133,-41,-27
,2873,2018/03/15 01:37:14.45,-2459,8724,-13637,-29,106,-26,110,-135,-136,-38,-42
,2874,2018/03/15 01:37:14.47,-2491,8665,-13615,-38,91,-24,107,-129,-131,-26,-41
,2875,2018/03/15 01:37:14.49,-2485,8751,-13632,-24,104,-24,102,-128,-126,-40,-39
,2876,2018/03/15 01:37:14.51,-2454,8717,-13582,-24,106,-46,78,-130,-124,-41,-16
,2877,2018/03/15 01:37:14.53,-2424,8762,-13675,-43,92,-61,79,-135,-140,-24,-9
,2878,2018/03/15 01:37:14.55,-2494,8722,-13622,-70,78,-55,94,-148,-149,-4,-19
,2879,2018/03/15 01:37:14.57,-2490,8776,-13606,-62,80,-44,94,-142,-138,-9,-25
,2880,2018/03/15 01:37:14.59,-2411,8774,-13583,-52,82,-48,84,-134,-132,-15,-18
,2881,2018/03/15 01:37:14.61,-2419,8768,-13636,-40,96,-49,82,-136,-131,-28,-16
,2882,2018/03/15 01:37:14.63,-2418,8705,-13630,-34,96,-42,86,-130,-128,-31,-22
,2883,2018/03/15 01:37:14.65,-2466,8701,-13694,-38,89,-28,102,-127,-130,-25,-37
,2884,2018/03/15 01:37:14.67,-2393,8743,-13596,-41,85,-30,98,-126,-128,-22,-34
,2885,2018/03/15 01:37:14.69,-2446,8647,-13611,-46,88,-53,83,-134,-136,-21,-15
,2886,2018/03/15 01:37:14.71,-2398,8676,-13665,-42,97,-51,81,-139,-132,-27,-15
,2887,2018/03/15 01:37:14.73,-2451,8692,-13484,-38,94,-41,90,-132,-131,-28,-24
,2888,2018/03/15 01:37:14.75,-2557,8721,-13470,-38,90,-27,104,-128,-131,-26,-38
,2889,2018/03/15 01:37:14.77,-2449,8788,-13584,-43,86,-39,98,-129,-137,-21,-29
,2890,2018/03/15 01:37:14.79,-2472,8734,-13709,-41,96,-43,95,-137,-138,-27,-26
,2891,2018/03/15 01:37:14.81,-2364,8803,-13709,-29,114,-40,98,-143,-138,-42,-29
,2892,2018/03/15 01:37:14.83,-2443,8776,-13607,-27,112,-29,108,-139,-137,-42,-39
,2893,2018/03/15 01:37:14.85,-2412,8798,-13616,-36,98,-22,112,-134,-134,-31,-45
,2894,2018/03/15 01:37:14.87,-2406,8772,-13621,-31,94,-24,105,-125,-129,-31,-40
,2895,2018/03/15 01:37:14.89,-2469,8729,-13613,-30,105,-39,98,-135,-137,-37,-29
,2896,2018/03/15 01:37:14.91,-2398,8676,-13601,-35,100,-46,84,-135,-130,-32,-19
,2897,2018/03/15 01:37:14.93,-2382,8634,-13569,-38,89,-41,89,-127,-130,-25,-24
,2898,2018/03/15 01:37:14.95,-2486,8669,-13584,-47,82,-41,92,-129,-133,-17,-25
,2899,2018/03/15 01:37:14.97,-2477,8700,-13582,-49,82,-42,89,-131,-131,-16,-23
,2900,2018/03/15 01:37:14.99,-2437,8627,-13542,-41,91,-50,77,-132,-127,-25,-13
,2901,2018/03/15 01:37:15.01,-2395,8692,-13606,-40,89,-47,80,-129,-127,-24,-16
,2902,2018/03/15 01:37:15.03,-2411,8724,-13734,-37,91,-31,96,-128,-127,-27,-32
,2903,2018/03/15 01:37:15.05,-2367,8665,-13636,-45,78,-32,99,-123,-131,-16,-33
,2904,2018/03/15 01:37:15.07,-2398,8760,-13708,-43,89,-40,89,-132,-129,-23,-24
,2905,2018/03/15 01:37:15.09,-2490,8797,-13775,-37,97,-54,79,-134,-133,-30,-12
,2906,2018/03/15 01:37:15.11,-2437,8827,-13542,-44,92,-56,78,-136,-134,-24,-11
,2907,2018/03/15 01:37:15.13,-2405,8778,-13638,-51,75,-40,83,-126,-123,-12,-21
,2908,2018/03/15 01:37:15.15,-2515,8729,-13655,-51,68,-41,83,-119,-124,-8,-21
,2909,2018/03/15 01:37:15.17,-2536,8632,-13595,-50,76,-44,81,-126,-125,-13,-18
,2910,2018/03/15 01:37:15.19,-2533,8677,-13631,-31,96,-45,82,-127,-127,-32,-18
,2911,2018/03/15 01:37:15.21,-2494,8673,-13675,-35,95,-41,88,-130,-129,-30,-23
,2912,2018/03/15 01:37:15.23,-2382,8780,-13583,-34,95,-21,110,-129,-131,-30,-44
,2913,2018/03/15 01:37:15.25,-2404,8752,-13638,-36,93,-31,101,-129,-132,-28,-35
,2914,2018/03/15 01:37:15.27,-2470,8779,-13569,-46,81,-51,72,-127,-123,-17,-10
,2915,2018/03/15 01:37:15.29,-2356,8723,-13659,-38,89,-48,78,-127,-126,-25,-15
,2916,2018/03/15 01:37:15.31,-2448,8730,-13651,-33,96,-32,87,-129,-119,-31,-27
,2917,2018/03/15 01:37:15.33,-2411,8702,-13628,-27,94,-13,112,-121,-125,-33,-49
,2918,2018/03/15 01:37:15.35,-2459,8681,-13618,-34,92,-28,100,-126,-128,-29,-36
,2919,2018/03/15 01:37:15.37,-2386,8631,-13640,-30,99,-28,101,-129,-129,-34,-36
,2920,2018/03/15 01:37:15.39,-2426,8641,-13628,-21,115,-41,94,-136,-135,-47,-26
,2921,2018/03/15 01:37:15.41,-2429,8717,-13484,-36,100,-34,96,-136,-130,-32,-31
,2922,2018/03/15 01:37:15.43,-2386,8809,-13517,-34,88,-22,102,-122,-124,-27,-40
,2923,2018/03/15 01:37:15.45,-2404,8737,-13693,-31,91,-22,101,-122,-123,-30,-39
,2924,2018/03/15 01:37:15.47,-2361,8793,-13755,-30,95,-44,80,-125,-124,-32,-18
,2925,2018/03/15 01:37:15.49,-2306,8755,-13668,-29,99,-44,85,-128,-129,-35,-20
,2926,2018/03/15 01:37:15.51,-2325,8819,-13661,-39,96,-40,95,-135,-135,-28,-27
,2927,2018/03/15 01:37:15.53,-2441,8735,-13643,-45,81,-28,100,-126,-128,-18,-36
,2928,2018/03/15 01:37:15.55,-2473,8676,-13646,-38,87,-33,92,-125,-125,-24,-29
,2929,2018/03/15 01:37:15.57,-2445,8678,-13626,-32,95,-44,82,-127,-126,-31,-19
,2930,2018/03/15 01:37:15.59,-2407,8596,-13633,-35,98,-49,82,-133,-131,-31,-16
,2931,2018/03/15 01:37:15.61,-2405,8617,-13639,-48,80,-46,80,-128,-126,-16,-17
,2932,2018/03/15 01:37:15.63,-2407,8592,-13645,-56,63,-50,75,-119,-125,-3,-12
,2933,2018/03/15 01:37:15.65,-2466,8703,-13532,-86,41,-112,16,-127,-128,22,48
,2934,2018/03/15 01:37:15.67,-2443,9131,-13362,-124,4,-138,-16,-128,-122,60,77
,2935,2018/03/15 01:37:15.69,-2323,10696,-13132,-117,10,-111,14,-127,-125,53,48
,2936,2018/03/15 01:37:15.71,-2343,12547,-13311,-94,37,-57,81,-131,-138,28,-12
,2937,2018/03/15 01:37:15.73,-2344,14648,-14476,-34,95,12,145,-129,-133,-30,-78
,2938,2018/03/15 01:37:15.75,-2417,15775,-14831,27,152,35,160,-125,-125,-89,-97
,2939,2018/03/15 01:37:15.77,-2597,12168,-15084,51,187,28,170,-136,-142,-119,-99
,2940,2018/03/15 01:37:15.79,-3347,8096,-14594,34,196,11,189,-162,-178,-115,-100
,2941,2018/03/15 01:37:15.81,-4034,4044,-13676,-12,176,-3,198,-188,-201,-82,-97
,2942,2018/03/15 01:37:15.83,-4962,2001,-13031,-14,180,16,200,-194,-184,-83,-108
,2943,2018/03/15 01:37:15.85,-5502,115,-12915,18,194,3,180,-176,-177,-106,-91
,2944,2018/03/15 01:37:15.87,-5858,-659,-12257,8,187,-4,159,-179,-163,-97,-77
,2945,2018/03/15 01:37:15.89,-5613,25,-13147,19,171,14,155,-152,-141,-95,-84
,2946,2018/03/15 01:37:15.91,-4757,1138,-13459,2,133,9,140,-131,-131,-67,-74
,2947,2018/03/15 01:37:15.93,-3887,2811,-13198,-21,106,-24,105,-127,-129,-42,-40
,2948,2018/03/15 01:37:15.95,-3151,4389,-13348,-34,94,-41,80,-128,-121,-30,-19
,2949,2018/03/15 01:37:15.97,-2172,5641,-13320,-25,94,-32,78,-119,-110,-34,-23
,2950,2018/03/15 01:37:15.99,-1399,7990,-13577,-13,89,-10,90,-102,-100,-38,-40
,2951,2018/03/15 01:37:16.01,-892,9629,-14074,-6,92,19,117,-98,-98,-43,-68
,2952,2018/03/15 01:37:16.03,-490,10754,-14880,16,110,16,115,-94,-99,-63,-65
,2953,2018/03/15 01:37:16.05,-469,11583,-14969,9,108,-2,93,-99,-95,-58,-45
,2954,2018/03/15 01:37:16.07,-490,11652,-15085,-3,99,-27,74,-102,-101,-48,-23
,2955,2018/03/15 01:37:16.09,-449,11364,-14903,-26,74,-22,82,-100,-104,-24,-30
,2956,2018/03/15 01:37:16.11,-688,11039,-14574,-26,78,-10,95,-104,-105,-26,-42
,2957,2018/03/15 01:37:16.13,-882,10707,-14175,-21,86,-12,90,-107,-102,-32,-39
,2958,2018/03/15 01:37:16.15,-988,9823,-14188,-9,100,-17,94,-109,-111,-45,-38
,2959,2018/03/15 01:37:16.17,-1202,9303,-14061,-10,115,-24,98,-125,-122,-52,-37
,2960,2018/03/15 01:37:16.19,-1385,8675,-13883,-29,90,-20,105,-119,-125,-30,-42
,2961,2018/03/15 01:37:16.21,-1380,8141,-13742,-31,97,-20,116,-128,-136,-33,-48
,2962,2018/03/15 01:37:16.23,-1369,8012,-13665,-33,99,-32,98,-132,-130,-33,-33
,2963,2018/03/15 01:37:16.25,-1432,7903,-13536,-25,101,-38,84,-126,-122,-38,-23
,2964,2018/03/15 01:37:16.27,-1333,7795,-13708,-24,100,-29,92,-124,-121,-38,-31
,2965,2018/03/15 01:37:16.29,-1181,7748,-13871,-24,98,-19,100,-122,-119,-37,-40
,2966,2018/03/15 01:37:16.31,-1211,7926,-14072,-33,74,-22,89,-107,-111,-20,-33
,2967,2018/03/15 01:37:16.33,-964,8087,-14061,-32,81,-37,80,-113,-117,-24,-21
,2968,2018/03/15 01:37:16.35,-999,8251,-14059,-24,96,-35,83,-120,-118,-36,-24
,2969,2018/03/15 01:37:16.37,-1070,8217,-14103,-26,98,-31,89,-124,-120,-36,-29
,2970,2018/03/15 01:37:16.39,-1009,8382,-14109,-32,81,-27,97,-113,-124,-24,-35
,2971,2018/03/15 01:37:16.41,-1133,8340,-14176,-45,86,-40,101,-131,-141,-20,-30
,2972,2018/03/15 01:37:16.43,-1135,8286,-14193,-43,97,-39,91,-140,-130,-27,-26
