// Data mode  : Standard
// Transmission speed  : 50Hz
// Accelerometer sensor's range  : 2g
// Gyroscope sensor's range  : 250dps
//
//ARTIFACT,NUM,DATE,ACC_X,ACC_Y,ACC_Z,EOG_L1,EOG_R1,EOG_L2,EOG_R2,EOG_H1,EOG_H2,EOG_V1,EOG_V2
,547,2018/03/15 00:36:49.11,-2537,11373,-11401,-35,72,-38,70,-107,-108,-18,-16
,548,2018/03/15 00:36:49.13,-2569,11358,-11414,-27,81,-24,83,-108,-107,-27,-29
,549,2018/03/15 00:36:49.15,-2532,11374,-11375,-25,79,-33,69,-104,-102,-27,-18
,550,2018/03/15 00:36:49.17,-2562,11355,-11388,-33,63,-25,76,-96,-101,-15,-25
,551,2018/03/15 00:36:49.19,-2546,11381,-11422,-31,71,-13,91,-102,-104,-20,-39
,552,2018/03/15 00:36:49.21,-2531,11426,-11376,-9,89,-18,83,-98,-101,-40,-32
,553,2018/03/15 00:36:49.23,-2468,11363,-11384,-17,85,-26,73,-102,-99,-34,-23
,554,2018/03/15 00:36:49.25,-2552,11397,-11404,-14,88,-15,87,-102,-102,-37,-36
,555,2018/03/15 00:36:49.27,-2473,11360,-11454,-26,72,-28,70,-98,-98,-23,-21
,556,2018/03/15 00:36:49.29,-2460,11359,-11435,-32,63,-18,78,-95,-96,-15,-30
,557,2018/03/15 00:36:49.31,-2542,11417,-11380,-33,55,-48,27,-88,-75,-11,10
,558,2018/03/15 00:36:49.33,-2513,11405,-11446,-36,34,-39,27,-70,-66,1,6
,559,2018/03/15 00:36:49.35,-2507,11391,-11427,-40,31,-52,23,-71,-75,4,14
,560,2018/03/15 00:36:49.37,-2458,11407,-11409,-64,14,-54,24,-78,-78,25,15
,561,2018/03/15 00:36:49.39,-2435,11412,-11409,-57,11,-49,13,-68,-62,23,18
,562,2018/03/15 00:36:49.41,-2423,11346,-11412,-49,19,-54,22,-68,-76,15,16
,563,2018/03/15 00:36:49.43,-2433,11412,-11428,-52,33,-52,25,-85,-77,9,13
,564,2018/03/15 00:36:49.45,-2448,11432,-11413,-38,30,-36,28,-68,-64,4,4
,565,2018/03/15 00:36:49.47,-2539,11419,-11422,-53,21,-46,35,-74,-81,16,5
,566,2018/03/15 00:36:49.49,-2422,11368,-11380,-43,39,-32,51,-82,-83,2,-9
,567,2018/03/15 00:36:49.51,-2488,11443,-11410,-30,55,-44,41,-85,-85,-12,1
,568,2018/03/15 00:36:49.53,-2449,11390,-11390,-37,46,-38,40,-83,-78,-4,-1
,569,2018/03/15 00:36:49.55,-2452,11362,-11390,-16,64,-10,74,-80,-84,-24,-32
,570,2018/03/15 00:36:49.57,-2430,11440,-11403,-22,64,-17,69,-86,-86,-21,-26
,571,2018/03/15 00:36:49.59,-2476,11458,-11351,-20,72,-13,83,-92,-96,-26,-35
,572,2018/03/15 00:36:49.61,-2527,11437,-11350,-7,91,-5,89,-98,-94,-42,-42
,573,2018/03/15 00:36:49.63,-2496,11444,-11365,-1,102,-8,103,-103,-111,-50,-47
,574,2018/03/15 00:36:49.65,-2513,11386,-11423,1,116,18,135,-115,-117,-58,-76
,575,2018/03/15 00:36:49.67,-2499,11359,-11386,21,137,28,146,-116,-118,-79,-87
,576,2018/03/15 00:36:49.69,-2512,11378,-11272,16,134,11,131,-118,-120,-75,-71
,577,2018/03/15 00:36:49.71,-2518,11423,-11276,20,140,19,133,-120,-114,-80,-76
,578,2018/03/15 00:36:49.73,-2474,11420,-11446,28,139,17,128,-111,-111,-83,-72
,579,2018/03/15 00:36:49.75,-2458,11490,-11429,4,125,-1,133,-121,-134,-64,-66
,580,2018/03/15 00:36:49.77,-2430,11540,-11319,-12,122,-4,122,-134,-126,-55,-59
,581,2018/03/15 00:36:49.79,-2544,11469,-11348,-16,104,-28,93,-120,-121,-44,-32
,582,2018/03/15 00:36:49.81,-2547,11422,-11377,-28,101,-36,94,-129,-130,-36,-29
,583,2018/03/15 00:36:49.83,-2588,11398,-11352,-25,103,-20,101,-128,-121,-39,-40
,584,2018/03/15 00:36:49.85,-2569,11406,-11301,-22,96,-18,100,-118,-118,-37,-41
,585,2018/03/15 00:36:49.87,-2480,11458,-11331,-32,81,-34,86,-113,-120,-24,-26
,586,2018/03/15 00:36:49.89,-2543,11446,-11421,-41,83,-39,77,-124,-116,-21,-19
,587,2018/03/15 00:36:49.91,-2516,11363,-11361,-31,87,-36,80,-118,-116,-28,-22
,588,2018/03/15 00:36:49.93,-2512,11352,-11356,-31,87,-31,85,-118,-116,-28,-27
,589,2018/03/15 00:36:49.95,-2493,11354,-11368,-36,78,-21,96,-114,-117,-21,-37
,590,2018/03/15 00:36:49.97,-2569,11355,-11444,-30,87,-24,96,-117,-120,-28,-36
,591,2018/03/15 00:36:49.99,-2562,11399,-11363,-17,99,-26,95,-116,-121,-41,-34
,592,2018/03/15 00:36:50.01,-2524,11435,-11373,-23,102,-40,80,-125,-120,-39,-20
,593,2018/03/15 00:36:50.03,-2508,11479,-11383,-36,85,-39,82,-121,-121,-24,-21
,594,2018/03/15 00:36:50.05,-2525,11449,-11428,-37,83,-21,103,-120,-124,-23,-41
,595,2018/03/15 00:36:50.07,-2495,11449,-11402,-20,100,-16,107,-120,-123,-40,-45
,596,2018/03/15 00:36:50.09,-2526,11371,-11357,-12,109,-28,91,-121,-119,-48,-31
,597,2018/03/15 00:36:50.11,-2543,11382,-11364,-28,90,-38,75,-118,-113,-31,-18
,598,2018/03/15 00:36:50.13,-2518,11431,-11361,-35,75,-29,80,-110,-109,-20,-25
,599,2018/03/15 00:36:50.15,-2535,11457,-11389,-37,71,-35,77,-108,-112,-17,-21
,600,2018/03/15 00:36:50.17,-2506,11430,-11437,-42,69,-26,84,-111,-110,-13,-29
,601,2018/03/15 00:36:50.19,-2465,11370,-11376,-6,100,-16,86,-106,-102,-47,-35
,602,2018/03/15 00:36:50.21,-2469,11386,-11383,-19,84,-24,72,-103,-96,-32,-24
,603,2018/03/15 00:36:50.23,-2462,11378,-11361,-26,64,-25,67,-90,-92,-19,-21
,604,2018/03/15 00:36:50.25,-2494,11395,-11347,-40,62,-36,76,-102,-112,-11,-20
,605,2018/03/15 00:36:50.27,-2482,11376,-11413,-35,69,-27,72,-104,-99,-17,-22
,606,2018/03/15 00:36:50.29,-2493,11391,-11365,-13,88,-24,78,-101,-102,-37,-27
,607,2018/03/15 00:36:50.31,-2533,11468,-11337,-24,78,-33,64,-102,-97,-27,-15
,608,2018/03/15 00:36:50.33,-2513,11412,-11436,-38,59,-31,74,-97,-105,-10,-21
,609,2018/03/15 00:36:50.35,-2519,11382,-11459,-42,68,-36,80,-110,-116,-13,-22
,610,2018/03/15 00:36:50.37,-2537,11449,-11233,-31,85,-32,76,-116,-108,-27,-22
,611,2018/03/15 00:36:50.39,-2559,11496,-11299,-25,77,-23,65,-102,-88,-26,-21
,612,2018/03/15 00:36:50.41,-2492,11486,-11332,-13,77,-15,78,-90,-93,-32,-31
,613,2018/03/15 00:36:50.43,-2493,11480,-11385,-18,74,-2,93,-92,-95,-28,-45
,614,2018/03/15 00:36:50.45,-2448,11505,-11366,-6,85,-11,87,-91,-98,-39,-38
,615,2018/03/15 00:36:50.47,-2398,11493,-11340,-20,82,-13,88,-102,-101,-31,-37
,616,2018/03/15 00:36:50.49,-2481,11443,-11340,-2,97,-16,79,-99,-95,-47,-31
,617,2018/03/15 00:36:50.51,-2479,11390,-11356,-18,85,-27,82,-103,-109,-33,-27
,618,2018/03/15 00:36:50.53,-2511,11401,-11422,-41,70,-31,76,-111,-107,-14,-22
,619,2018/03/15 00:36:50.55,-2526,11438,-11325,-30,70,-29,76,-100,-105,-20,-23
,620,2018/03/15 00:36:50.57,-2527,11414,-11367,-38,65,-52,43,-103,-95,-13,4
,621,2018/03/15 00:36:50.59,-2543,11456,-11410,-44,51,-42,56,-95,-98,-3,-7
,622,2018/03/15 00:36:50.61,-2541,11490,-11329,-33,74,-28,84,-107,-112,-20,-28
,623,2018/03/15 00:36:50.63,-2504,11426,-11303,-33,74,-20,82,-107,-102,-20,-31
,624,2018/03/15 00:36:50.65,-2523,11335,-11379,-21,76,-17,80,-97,-97,-27,-31
,625,2018/03/15 00:36:50.67,-2447,11331,-11396,-15,87,-19,81,-102,-100,-36,-31
,626,2018/03/15 00:36:50.69,-2518,11427,-11398,-15,86,-29,71,-101,-100,-35,-21
,627,2018/03/15 00:36:50.71,-2508,11455,-11428,-28,71,-19,80,-99,-99,-21,-30
,628,2018/03/15 00:36:50.73,-2449,11505,-11387,-23,75,-14,85,-98,-99,-26,-35
,629,2018/03/15 00:36:50.75,-2474,11447,-11341,-24,72,-32,65,-96,-97,-24,-16
,630,2018/03/15 00:36:50.77,-2453,11430,-11348,-29,69,-36,66,-98,-102,-20,-15
,631,2018/03/15 00:36:50.79,-2582,11391,-11351,-33,65,-33,61,-98,-94,-16,-14
,632,2018/03/15 00:36:50.81,-2507,11437,-11318,-27,61,-36,52,-88,-88,-17,-8
,633,2018/03/15 00:36:50.83,-2543,11393,-11337,-56,28,-55,27,-84,-82,14,14
,634,2018/03/15 00:36:50.85,-2442,11394,-11462,-46,36,-33,49,-82,-82,5,-8
,635,2018/03/15 00:36:50.87,-2389,11463,-11388,-20,67,-28,58,-87,-86,-23,-15
,636,2018/03/15 00:36:50.89,-2472,11435,-11386,-34,53,-40,45,-87,-85,-9,-2
,637,2018/03/15 00:36:50.91,-2540,11378,-11362,-39,51,-45,56,-90,-101,-6,-5
,638,2018/03/15 00:36:50.93,-2525,11442,-11308,-63,39,-54,46,-102,-100,12,4
,639,2018/03/15 00:36:50.95,-2509,11511,-11405,-49,46,-48,42,-95,-90,1,3
,640,2018/03/15 00:36:50.97,-2493,11502,-11335,-40,51,-44,44,-91,-88,-5,0
,641,2018/03/15 00:36:50.99,-2482,11513,-11361,-40,52,-47,47,-92,-94,-6,0
,642,2018/03/15 00:36:51.01,-2486,11499,-11291,-52,37,-39,46,-89,-85,7,-3
,643,2018/03/15 00:36:51.03,-2525,11479,-11375,-37,46,-32,53,-83,-85,-4,-10
,644,2018/03/15 00:36:51.05,-2580,11370,-11424,-35,48,-35,47,-83,-82,-6,-6
,645,2018/03/15 00:36:51.07,-2543,11391,-11275,-19,65,-21,62,-84,-83,-23,-20
,646,2018/03/15 00:36:51.09,-2551,11410,-11203,-19,66,-15,69,-85,-84,-23,-27
,647,2018/03/15 00:36:51.11,-2536,11491,-11294,-23,58,-15,67,-81,-82,-17,-26
,648,2018/03/15 00:36:51.13,-2516,11497,-11414,-22,55,-21,51,-77,-72,-16,-15
,649,2018/03/15 00:36:51.15,-2487,11534,-11327,-24,44,-33,33,-68,-66,-10,0
,650,2018/03/15 00:36:51.17,-2468,11544,-11357,-31,46,-34,45,-77,-79,-7,-5
,651,2018/03/15 00:36:51.19,-2508,11451,-11350,-27,60,-16,59,-87,-75,-16,-21
,652,2018/03/15 00:36:51.21,-2554,11430,-11277,-19,49,1,67,-68,-66,-15,-34
,653,2018/03/15 00:36:51.23,-2630,11392,-11289,-12,53,-19,48,-65,-67,-20,-14
,654,2018/03/15 00:36:51.25,-2535,11367,-11294,-25,39,-20,41,-64,-61,-7,-10
,655,2018/03/15 00:36:51.27,-2661,11465,-11270,-13,52,-19,51,-65,-70,-19,-16
,656,2018/03/15 00:36:51.29,-2553,11439,-11353,-18,52,-14,50,-70,-64,-17,-18
,657,2018/03/15 00:36:51.31,-2467,11503,-11278,-12,46,-7,55,-58,-62,-17,-24
,658,2018/03/15 00:36:51.33,-2549,11395,-11338,-20,45,-27,36,-65,-63,-12,-4
,659,2018/03/15 00:36:51.35,-2491,11397,-11315,-28,35,-34,28,-63,-62,-3,3
,660,2018/03/15 00:36:51.37,-2558,11396,-11344,-10,50,-4,50,-60,-54,-20,-23
,661,2018/03/15 00:36:51.39,-2536,11445,-11348,-7,49,-9,52,-56,-61,-21,-21
,662,2018/03/15 00:36:51.41,-2421,11493,-11350,-16,42,-1,59,-58,-60,-13,-29
,663,2018/03/15 00:36:51.43,-2476,11495,-11355,-3,59,-7,57,-62,-64,-28,-25
,664,2018/03/15 00:36:51.45,-2457,11561,-11338,11,74,11,69,-63,-58,-42,-40
,665,2018/03/15 00:36:51.47,-2520,11490,-11377,11,73,-1,61,-62,-62,-42,-30
,666,2018/03/15 00:36:51.49,-2534,11470,-11377,-16,38,-9,37,-54,-46,-11,-14
,667,2018/03/15 00:36:51.51,-2528,11371,-11343,-12,26,-8,25,-38,-33,-7,-8
,668,2018/03/15 00:36:51.53,-2556,11380,-11362,-11,15,-15,4,-26,-19,-2,5
,669,2018/03/15 00:36:51.55,-2448,11447,-11322,-8,10,-13,3,-18,-16,-1,5
,670,2018/03/15 00:36:51.57,-2466,11485,-11363,-11,10,-18,0,-21,-18,0,9
,671,2018/03/15 00:36:51.59,-2460,11415,-11356,-22,-7,-6,20,-15,-26,14,-7
,672,2018/03/15 00:36:51.61,-2449,11383,-11375,-17,20,-15,42,-37,-57,-1,-13
,673,2018/03/15 00:36:51.63,-2438,11393,-11307,-10,58,-24,56,-68,-80,-24,-16
,674,2018/03/15 00:36:51.65,-2503,11419,-11358,-17,79,-32,74,-96,-106,-31,-21
,675,2018/03/15 00:36:51.67,-2539,11450,-11408,-35,92,-41,103,-127,-144,-28,-31
,676,2018/03/15 00:36:51.69,-2511,11487,-11281,-40,114,-28,132,-154,-160,-37,-52
,677,2018/03/15 00:36:51.71,-2519,11524,-11421,-34,128,-23,142,-162,-165,-47,-59
,678,2018/03/15 00:36:51.73,-2573,11477,-11402,-19,146,-31,135,-165,-166,-63,-52
,679,2018/03/15 00:36:51.75,-2514,11452,-11239,-28,140,-36,129,-168,-165,-56,-46
,680,2018/03/15 00:36:51.77,-2517,11409,-11244,-30,134,-31,137,-164,-168,-52,-53
,681,2018/03/15 00:36:51.79,-2611,11384,-11341,-40,126,-39,132,-166,-171,-43,-46
,682,2018/03/15 00:36:51.81,-2586,11443,-11378,-45,120,-42,120,-165,-162,-37,-39
,683,2018/03/15 00:36:51.83,-2445,11506,-11355,-38,126,-48,120,-164,-168,-44,-36
,684,2018/03/15 00:36:51.85,-2523,11558,-11311,-40,128,-47,116,-168,-163,-44,-34
,685,2018/03/15 00:36:51.87,-2528,11502,-11307,-46,121,-36,134,-167,-170,-37,-49
,686,2018/03/15 00:36:51.89,-2530,11426,-11337,-43,122,-40,119,-165,-159,-39,-39
,687,2018/03/15 00:36:51.91,-2516,11393,-11325,-48,102,-53,102,-150,-155,-27,-24
,688,2018/03/15 00:36:51.93,-2553,11428,-11280,-55,101,-58,90,-156,-148,-23,-16
,689,2018/03/15 00:36:51.95,-2528,11485,-11360,-40,106,-34,109,-146,-143,-33,-37
,690,2018/03/15 00:36:51.97,-2515,11459,-11354,-34,115,-33,121,-149,-154,-40,-44
,691,2018/03/15 00:36:51.99,-2561,11472,-11317,-50,104,-48,107,-154,-155,-27,-29
,692,2018/03/15 00:36:52.01,-2492,11500,-11327,-44,108,-42,101,-152,-143,-32,-29
,693,2018/03/15 00:36:52.03,-2613,11476,-11344,-38,106,-44,95,-144,-139,-34,-25
,694,2018/03/15 00:36:52.05,-2527,11439,-11332,-44,99,-41,96,-143,-137,-27,-27
,695,2018/03/15 00:36:52.07,-2496,11465,-11344,-46,92,-34,110,-138,-144,-23,-38
,696,2018/03/15 00:36:52.09,-2478,11506,-11371,-39,103,-40,97,-142,-137,-32,-28
,697,2018/03/15 00:36:52.11,-2474,11481,-11364,-48,89,-54,92,-137,-146,-20,-19
,698,2018/03/15 00:36:52.13,-2477,11453,-11349,-52,100,-55,87,-152,-142,-24,-16
,699,2018/03/15 00:36:52.15,-2450,11408,-11395,-44,88,-52,79,-132,-131,-22,-13
,700,2018/03/15 00:36:52.17,-2503,11340,-11436,-68,66,-55,83,-134,-138,1,-14
,701,2018/03/15 00:36:52.19,-2429,11390,-11375,-46,85,-32,97,-131,-129,-19,-32
,702,2018/03/15 00:36:52.21,-2422,11426,-11373,-29,100,-34,100,-129,-134,-35,-33
,703,2018/03/15 00:36:52.23,-2437,11416,-11394,-28,107,-35,96,-135,-131,-39,-30
,704,2018/03/15 00:36:52.25,-2420,11477,-11370,-29,104,-29,101,-133,-130,-37,-36
,705,2018/03/15 00:36:52.27,-2467,11463,-11436,-42,84,-44,82,-126,-126,-21,-19
,706,2018/03/15 00:36:52.29,-2475,11422,-11381,-53,69,-52,71,-122,-123,-8,-9
,707,2018/03/15 00:36:52.31,-2499,11384,-11437,-44,77,-37,75,-121,-112,-16,-19
,708,2018/03/15 00:36:52.33,-2464,11403,-11427,-22,88,-22,88,-110,-110,-33,-33
,709,2018/03/15 00:36:52.35,-2398,11409,-11294,-18,98,-9,108,-116,-117,-40,-49
,710,2018/03/15 00:36:52.37,-2536,11404,-11379,-15,102,-14,109,-117,-123,-43,-47
,711,2018/03/15 00:36:52.39,-2549,11503,-11408,-17,99,-13,101,-116,-114,-41,-44
,712,2018/03/15 00:36:52.41,-2511,11467,-11377,-4,117,-16,112,-121,-128,-56,-48
,713,2018/03/15 00:36:52.43,-2560,11396,-11424,-17,108,-30,93,-125,-123,-45,-31
,714,2018/03/15 00:36:52.45,-2464,11415,-11307,-26,91,-29,90,-117,-119,-32,-30
,715,2018/03/15 00:36:52.47,-2521,11394,-11381,-37,77,-33,80,-114,-113,-20,-23
,716,2018/03/15 00:36:52.49,-2493,11399,-11471,-33,81,-33,86,-114,-119,-24,-26
,717,2018/03/15 00:36:52.51,-2464,11414,-11451,-23,96,-32,84,-119,-116,-36,-26
,718,2018/03/15 00:36:52.53,-2523,11388,-11388,-28,88,-40,75,-116,-115,-30,-17
,719,2018/03/15 00:36:52.55,-2392,11357,-11374,-47,68,-44,74,-115,-118,-10,-15
,720,2018/03/15 00:36:52.57,-2531,11330,-11361,-52,72,-34,94,-124,-128,-10,-30
,721,2018/03/15 00:36:52.59,-2559,11324,-11411,-38,83,-37,84,-121,-121,-22,-23
,722,2018/03/15 00:36:52.61,-2519,11379,-11373,-26,89,-8,103,-115,-111,-31,-47
,723,2018/03/15 00:36:52.63,-2546,11438,-11349,46,161,86,206,-115,-120,-103,-146
,724,2018/03/15 00:36:52.65,-2542,11448,-11437,101,237,168,316,-136,-148,-169,-242
,725,2018/03/15 00:36:52.67,-2500,11479,-11429,224,378,412,600,-154,-188,-301,-506
,726,2018/03/15 00:36:52.69,-2467,11453,-11450,878,1078,1644,1724,-200,-80,-978,-1684
,727,2018/03/15 00:36:52.71,-2552,11372,-11366,1913,1773,1919,1781,140,138,-1843,-1850
,728,2018/03/15 00:36:52.73,-2494,11478,-11478,1908,1779,1873,1768,129,105,-1843,-1820
,729,2018/03/15 00:36:52.75,-2483,11414,-11399,1779,1748,1721,1729,31,-8,-1763,-1725
,730,2018/03/15 00:36:52.77,-2471,11449,-11413,1546,1623,1192,1257,-77,-65,-1584,-1224
,731,2018/03/15 00:36:52.79,-2381,11518,-11418,744,781,387,450,-37,-63,-762,-418
,732,2018/03/15 00:36:52.81,-2453,11479,-11499,203,334,122,320,-131,-198,-268,-221
,733,2018/03/15 00:36:52.83,-2470,11380,-11450,103,368,145,442,-265,-297,-235,-293
,734,2018/03/15 00:36:52.85,-2422,11363,-11466,229,547,379,696,-318,-317,-388,-537
,735,2018/03/15 00:36:52.87,-2453,11317,-11412,476,761,541,771,-285,-230,-618,-656
,736,2018/03/15 00:36:52.89,-2404,11318,-11398,650,834,734,882,-184,-148,-742,-808
,737,2018/03/15 00:36:52.91,-2510,11322,-11427,697,817,545,641,-120,-96,-757,-593
,738,2018/03/15 00:36:52.93,-2386,11388,-11418,423,502,414,482,-79,-68,-462,-448
,739,2018/03/15 00:36:52.95,-2473,11391,-11431,419,474,403,459,-55,-56,-446,-431
,740,2018/03/15 00:36:52.97,-2393,11366,-11401,319,375,208,263,-56,-55,-347,-235
,741,2018/03/15 00:36:52.99,-2475,11359,-11435,66,125,-56,-4,-59,-52,-95,30
,742,2018/03/15 00:36:53.01,-2473,11417,-11366,-116,-66,-152,-109,-50,-43,91,130
,743,2018/03/15 00:36:53.03,-2462,11401,-11411,-181,-145,-195,-167,-36,-28,163,181
,744,2018/03/15 00:36:53.05,-2466,11381,-11395,-215,-197,-236,-222,-18,-14,206,229
,745,2018/03/15 00:36:53.07,-2440,11458,-11367,-279,-268,-297,-290,-11,-7,273,293
,746,2018/03/15 00:36:53.09,-2538,11388,-11410,-295,-292,-308,-310,-3,2,293,309
,747,2018/03/15 00:36:53.11,-2514,11460,-11468,-315,-314,-324,-322,-1,-2,314,323
,748,2018/03/15 00:36:53.13,-2452,11419,-11403,-311,-312,-287,-288,1,1,311,287
,749,2018/03/15 00:36:53.15,-2529,11401,-11411,-287,-288,-280,-280,1,0,287,280
,750,2018/03/15 00:36:53.17,-2505,11417,-11319,-277,-280,-276,-282,3,6,278,279
,751,2018/03/15 00:36:53.19,-2464,11430,-11327,-269,-272,-272,-277,3,5,270,274
,752,2018/03/15 00:36:53.21,-2440,11717,-11516,-255,-263,-259,-267,8,8,259,263
,753,2018/03/15 00:36:53.23,-2524,11890,-11424,-267,-272,-256,-251,5,-5,269,253
,754,2018/03/15 00:36:53.25,-2446,12513,-11043,-236,-234,-219,-212,-2,-7,235,215
,755,2018/03/15 00:36:53.27,-2358,14170,-11601,-212,-199,-228,-209,-13,-19,205,218
,756,2018/03/15 00:36:53.29,-2383,15206,-11428,-208,-190,-184,-175,-18,-9,199,179
,757,2018/03/15 00:36:53.31,-2486,15564,-11480,-134,-123,-77,-59,-11,-18,128,68
,758,2018/03/15 00:36:53.33,-2575,17443,-11193,-25,10,55,113,-35,-58,7,-84
,759,2018/03/15 00:36:53.35,-2941,15950,-11287,108,174,130,194,-66,-64,-141,-162
,760,2018/03/15 00:36:53.37,-3225,12748,-11903,108,158,83,105,-50,-22,-133,-94
,761,2018/03/15 00:36:53.39,-3690,9288,-11776,113,117,136,137,-4,-1,-115,-136
,762,2018/03/15 00:36:53.41,-4201,6317,-12083,127,140,104,128,-13,-24,-133,-116
,763,2018/03/15 00:36:53.43,-4821,4181,-12341,125,160,152,192,-35,-40,-142,-172
,764,2018/03/15 00:36:53.45,-5387,2925,-12648,144,190,94,148,-46,-54,-167,-121
,765,2018/03/15 00:36:53.47,-5911,2585,-12737,-9,59,-103,-13,-68,-90,-25,58
,766,2018/03/15 00:36:53.49,-6346,2407,-12963,-154,-43,-225,-64,-111,-161,98,144
,767,2018/03/15 00:36:53.51,-6688,2024,-13409,-339,-52,-421,-27,-287,-394,195,224
,768,2018/03/15 00:36:53.53,-6528,1857,-13587,-439,-3,-408,9,-436,-417,221,199
,769,2018/03/15 00:36:53.55,-6124,1698,-13145,-360,8,-310,2,-368,-312,176,154
,770,2018/03/15 00:36:53.57,-5396,2220,-13082,-267,-7,-230,-17,-260,-213,137,123
,771,2018/03/15 00:36:53.59,-4220,3504,-13120,-203,-36,-190,-61,-167,-129,119,125
,772,2018/03/15 00:36:53.61,-3064,4792,-13207,-182,-77,-176,-91,-105,-85,129,133
,773,2018/03/15 00:36:53.63,-1674,6708,-12875,-175,-109,-163,-125,-66,-38,142,144
,774,2018/03/15 00:36:53.65,-399,9716,-12312,-175,-159,-172,-178,-16,6,167,175
,775,2018/03/15 00:36:53.67,-121,11840,-13480,-165,-193,-162,-209,28,47,179,185
,776,2018/03/15 00:36:53.69,-33,11836,-14382,-166,-221,-161,-215,55,54,193,188
,777,2018/03/15 00:36:53.71,-44,12713,-13899,-131,-179,-86,-119,48,33,155,102
,778,2018/03/15 00:36:53.73,33,12714,-13687,-88,-99,-102,-74,11,-28,93,88
,779,2018/03/15 00:36:53.75,231,12639,-13469,-125,-66,-150,-75,-59,-75,95,112
,780,2018/03/15 00:36:53.77,414,12399,-13230,-163,-75,-192,-102,-88,-90,119,147
,781,2018/03/15 00:36:53.79,575,12178,-13184,-188,-97,-181,-91,-91,-90,142,136
,782,2018/03/15 00:36:53.81,631,12019,-13074,-188,-102,-170,-86,-86,-84,145,128
,783,2018/03/15 00:36:53.83,660,11689,-13179,-166,-88,-153,-75,-78,-78,127,114
,784,2018/03/15 00:36:53.85,560,11213,-13425,-142,-63,-137,-60,-79,-77,102,98
,785,2018/03/15 00:36:53.87,469,10989,-13215,-114,-37,-112,-48,-77,-64,75,80
,786,2018/03/15 00:36:53.89,344,10445,-13252,-96,-36,-86,-28,-60,-58,66,57
,787,2018/03/15 00:36:53.91,297,10197,-13257,-93,-43,-71,-25,-50,-46,68,48
,788,2018/03/15 00:36:53.93,267,9843,-13394,-73,-29,-68,-16,-44,-52,51,42
,789,2018/03/15 00:36:53.95,140,9519,-13311,-69,-15,-76,-24,-54,-52,42,50
,790,2018/03/15 00:36:53.97,71,9220,-13278,-59,-1,-75,-13,-58,-62,30,44
,791,2018/03/15 00:36:53.99,-98,9079,-13348,-76,-17,-60,-11,-59,-49,46,35
,792,2018/03/15 00:36:54.01,-338,9109,-13327,-52,-15,-32,0,-37,-32,33,16
,793,2018/03/15 00:36:54.03,-461,9108,-13408,-30,-5,-34,-12,-25,-22,17,23
,794,2018/03/15 00:36:54.05,-571,9140,-13526,-22,-4,-32,-18,-18,-14,13,25
,795,2018/03/15 00:36:54.07,-695,9339,-13361,-7,8,-14,-5,-15,-9,0,9
,796,2018/03/15 00:36:54.09,-770,9407,-13564,-19,-9,-18,-7,-10,-11,14,12
,797,2018/03/15 00:36:54.11,-961,9426,-13462,-30,-15,-25,0,-15,-25,22,12
,798,2018/03/15 00:36:54.13,-1175,9345,-13451,-40,-3,-48,-9,-37,-39,21,28
,799,2018/03/15 00:36:54.15,-1360,9232,-13376,-44,-6,-52,-16,-38,-36,25,34
,800,2018/03/15 00:36:54.17,-1510,8976,-13348,-43,-3,-45,-4,-40,-41,23,24
,801,2018/03/15 00:36:54.19,-1606,8820,-13303,-43,1,-37,12,-44,-49,21,12
,802,2018/03/15 00:36:54.21,-1750,8962,-13150,-49,2,-42,13,-51,-55,23,14
,803,2018/03/15 00:36:54.23,-1970,8722,-13243,-42,13,-42,14,-55,-56,14,14
,804,2018/03/15 00:36:54.25,-2124,8655,-13335,-39,22,-56,9,-61,-65,8,23
,805,2018/03/15 00:36:54.27,-2122,8514,-13343,-57,12,-60,3,-69,-63,22,28
,806,2018/03/15 00:36:54.29,-2172,8521,-13329,-61,-6,-51,6,-55,-57,33,22
,807,2018/03/15 00:36:54.31,-2235,8530,-13236,-55,10,-54,23,-65,-77,22,15
,808,2018/03/15 00:36:54.33,-2230,8646,-13307,-69,13,-81,2,-82,-83,28,39
,809,2018/03/15 00:36:54.35,-2191,8681,-13351,-70,13,-69,8,-83,-77,28,30
,810,2018/03/15 00:36:54.37,-2135,8801,-13414,-56,24,-55,30,-80,-85,16,12
,811,2018/03/15 00:36:54.39,-2081,8991,-13363,-63,24,-58,30,-87,-88,19,14
,812,2018/03/15 00:36:54.41,-2096,9175,-13406,-54,23,-41,35,-77,-76,15,3
,813,2018/03/15 00:36:54.43,-2048,9289,-13305,-46,32,-45,20,-78,-65,7,12
,814,2018/03/15 00:36:54.45,-2130,9482,-13272,-34,23,-28,16,-57,-44,5,6
,815,2018/03/15 00:36:54.47,-2112,9570,-13304,-26,12,-11,23,-38,-34,7,-6
,816,2018/03/15 00:36:54.49,-2129,9524,-13300,-15,14,-8,27,-29,-35,0,-9
,817,2018/03/15 00:36:54.51,-2143,9461,-13248,-31,11,-36,11,-42,-47,10,12
,818,2018/03/15 00:36:54.53,-2157,9360,-13316,-33,14,-28,20,-47,-48,9,4
,819,2018/03/15 00:36:54.55,-2153,9287,-13216,-18,34,-32,21,-52,-53,-8,5
,820,2018/03/15 00:36:54.57,-2201,9256,-13222,-43,11,-55,4,-54,-59,16,25
