// Data mode  : Full
// Transmission speed  : 50Hz
// Accelerometer sensor's range  : 2g
// Gyroscope sensor's range  : 250dps
//
//ARTIFACT,NUM,DATE,ACC_X,ACC_Y,ACC_Z,GYRO_X,GYRO_Y,GYRO_Z,EOG_L,EOG_R,EOG_H,EOG_V
,3460,2018/03/15 00:38:37.61,2467,-5460,-15673,11191,4794,-720,-283,-172,-111,227
,3461,2018/03/15 00:38:37.63,2929,-5997,-15452,10157,4384,-716,-341,-231,-110,286
,3462,2018/03/15 00:38:37.65,3151,-6536,-15316,9129,4125,-743,-418,-298,-120,358
,3463,2018/03/15 00:38:37.67,3461,-6918,-15227,8191,3813,-841,-450,-337,-113,393
,3464,2018/03/15 00:38:37.69,3880,-7382,-15178,7303,3380,-982,-468,-366,-102,417
,3465,2018/03/15 00:38:37.71,4108,-7906,-15258,6389,2779,-1136,-396,-300,-96,348
,3466,2018/03/15 00:38:37.73,4292,-8688,-15165,5244,2145,-1202,-388,-284,-104,336
,3467,2018/03/15 00:38:37.75,4451,-9025,-15187,3908,1548,-1173,-421,-314,-107,367
,3468,2018/03/15 00:38:37.77,4525,-9521,-15077,2673,993,-1010,-396,-290,-106,343
,3469,2018/03/15 00:38:37.79,4381,-9652,-14891,1758,441,-684,-333,-248,-85,290
,3470,2018/03/15 00:38:37.81,4290,-9489,-14911,956,65,-374,-286,-200,-86,243
,3471,2018/03/15 00:38:37.83,4214,-9415,-14855,256,-249,-52,-229,-73,-156,151
,3472,2018/03/15 00:38:37.85,4133,-9224,-14862,-418,-483,142,-196,30,-226,83
,3473,2018/03/15 00:38:37.87,4070,-9017,-14916,-1131,-744,253,-141,53,-194,44
,3474,2018/03/15 00:38:37.89,4082,-8906,-14971,-1919,-1030,287,-126,-137,11,131
,3475,2018/03/15 00:38:37.91,4049,-8627,-15087,-2848,-1280,232,-115,-194,79,154
,3476,2018/03/15 00:38:37.93,3918,-8310,-14975,-3757,-1623,177,-104,-172,68,138
,3477,2018/03/15 00:38:37.95,3695,-8019,-14928,-4622,-1909,110,-85,-127,42,106
,3478,2018/03/15 00:38:37.97,3589,-7656,-15079,-5431,-2118,27,-64,-65,1,64
,3479,2018/03/15 00:38:37.99,3458,-7165,-15162,-6245,-2423,-63,-35,111,-146,-38
,3480,2018/03/15 00:38:38.01,3318,-6697,-15188,-7058,-2669,-129,-19,312,-331,-146
,3481,2018/03/15 00:38:38.03,3109,-5814,-15324,-8254,-3065,-155,17,308,-291,-162
,3482,2018/03/15 00:38:38.05,2832,-5377,-15274,-8940,-3261,-141,34,298,-264,-166
,3483,2018/03/15 00:38:38.07,2778,-4822,-15412,-9543,-3384,-93,48,278,-230,-163
,3484,2018/03/15 00:38:38.09,2595,-4340,-15394,-9910,-3557,-18,62,282,-220,-172
,3485,2018/03/15 00:38:38.11,2367,-3821,-15508,-10226,-3648,101,51,278,-227,-164
,3486,2018/03/15 00:38:38.13,2149,-3189,-15574,-10417,-3776,291,67,274,-207,-170
,3487,2018/03/15 00:38:38.15,2007,-2494,-15752,-10750,-4014,409,64,282,-218,-173
,3488,2018/03/15 00:38:38.17,1823,-1829,-15670,-11064,-4372,495,52,279,-227,-165
,3489,2018/03/15 00:38:38.19,1650,-1189,-15621,-11441,-4544,477,57,266,-209,-161
,3490,2018/03/15 00:38:38.21,1398,-541,-15567,-11762,-4643,359,70,282,-212,-176
,3491,2018/03/15 00:38:38.23,1117,247,-15330,-11860,-4626,135,81,295,-214,-188
,3492,2018/03/15 00:38:38.25,910,821,-15313,-11549,-4427,-144,97,313,-216,-205
,3493,2018/03/15 00:38:38.27,472,1693,-15570,-10775,-4218,-371,110,315,-205,-212
,3494,2018/03/15 00:38:38.29,22,2615,-15752,-9843,-3984,-542,114,333,-219,-223
,3495,2018/03/15 00:38:38.31,-311,3320,-15772,-8797,-3705,-660,109,336,-227,-222
,3496,2018/03/15 00:38:38.33,-678,3727,-15872,-7767,-3385,-636,103,321,-218,-212
,3497,2018/03/15 00:38:38.35,-859,3988,-15763,-6771,-3128,-496,94,301,-207,-197
,3498,2018/03/15 00:38:38.37,-1151,4516,-15693,-5974,-2684,-264,86,288,-202,-187
,3499,2018/03/15 00:38:38.39,-1305,4939,-15594,-5214,-2098,-83,70,286,-216,-178
,3500,2018/03/15 00:38:38.41,-1415,5210,-15564,-4365,-1542,74,63,289,-226,-176
,3501,2018/03/15 00:38:38.43,-1360,5214,-15500,-3322,-1038,158,43,266,-223,-154
,3502,2018/03/15 00:38:38.45,-1394,5060,-15478,-2296,-657,253,45,248,-203,-146
,3503,2018/03/15 00:38:38.47,-1376,5039,-15499,-1418,-399,296,56,241,-185,-148
,3504,2018/03/15 00:38:38.49,-1320,4824,-15534,-871,-237,322,68,252,-184,-160
,3505,2018/03/15 00:38:38.51,-1168,4676,-15610,-519,-135,297,86,259,-173,-172
,3506,2018/03/15 00:38:38.53,-1104,4552,-15581,-324,-74,237,76,242,-166,-159
,3507,2018/03/15 00:38:38.55,-1013,4411,-15567,-149,-54,157,83,256,-173,-169
,3508,2018/03/15 00:38:38.57,-1013,4284,-15780,32,39,115,91,270,-179,-180
,3509,2018/03/15 00:38:38.59,-1016,4254,-15792,194,87,115,96,272,-176,-184
,3510,2018/03/15 00:38:38.61,-885,4150,-15732,324,211,97,100,272,-172,-186
,3511,2018/03/15 00:38:38.63,-785,4150,-15741,496,353,81,109,272,-163,-190
,3512,2018/03/15 00:38:38.65,-772,4001,-15859,649,522,27,112,276,-164,-194
,3513,2018/03/15 00:38:38.67,-637,3989,-15944,775,592,-15,108,268,-160,-188
,3514,2018/03/15 00:38:38.69,-607,3788,-16029,873,632,-58,107,266,-159,-186
,3515,2018/03/15 00:38:38.71,-526,3587,-16169,964,564,-95,115,261,-146,-188
,3516,2018/03/15 00:38:38.73,-422,3428,-16224,1072,517,-127,105,247,-142,-176
,3517,2018/03/15 00:38:38.75,-328,3116,-16131,1247,475,-130,90,232,-142,-161
,3518,2018/03/15 00:38:38.77,-448,2965,-16349,1330,469,-83,94,227,-133,-160
,3519,2018/03/15 00:38:38.79,-343,2902,-16343,1335,454,-16,92,227,-135,-159
,3520,2018/03/15 00:38:38.81,-326,2788,-16267,1305,446,75,93,223,-130,-158
,3521,2018/03/15 00:38:38.83,-347,2692,-16279,1306,479,132,91,215,-124,-153
,3522,2018/03/15 00:38:38.85,-314,2559,-16309,1277,469,166,77,205,-128,-141
,3523,2018/03/15 00:38:38.87,-230,2547,-16260,1247,438,170,76,203,-127,-139
,3524,2018/03/15 00:38:38.89,-165,2399,-16204,1183,434,130,74,205,-131,-139
,3525,2018/03/15 00:38:38.91,-149,2401,-16226,1024,442,42,84,211,-127,-147
,3526,2018/03/15 00:38:38.93,-88,2336,-16185,843,421,-45,74,203,-129,-138
,3527,2018/03/15 00:38:38.95,-73,2298,-16226,576,392,-113,52,188,-136,-120
,3528,2018/03/15 00:38:38.97,-67,2324,-16146,301,357,-182,61,186,-125,-123
,3529,2018/03/15 00:38:38.99,-105,2343,-16099,22,322,-221,66,190,-124,-128
,3530,2018/03/15 00:38:39.01,-31,2497,-16173,-190,296,-255,57,181,-124,-119
,3531,2018/03/15 00:38:39.03,-158,2682,-16138,-359,315,-282,47,180,-133,-113
,3532,2018/03/15 00:38:39.05,-56,2805,-16181,-486,369,-344,26,162,-136,-94
,3533,2018/03/15 00:38:39.07,-51,2869,-16205,-455,373,-358,-15,121,-136,-53
,3534,2018/03/15 00:38:39.09,-108,2839,-16055,-324,337,-331,-5,130,-135,-62
,3535,2018/03/15 00:38:39.11,-40,3028,-16022,-261,440,-332,-1,132,-133,-65
,3536,2018/03/15 00:38:39.13,-30,3141,-16123,-239,500,-340,0,131,-131,-65
,3537,2018/03/15 00:38:39.15,35,3138,-16157,-287,464,-408,-4,134,-138,-65
,3538,2018/03/15 00:38:39.17,-10,3080,-16143,-283,338,-435,1,138,-137,-69
,3539,2018/03/15 00:38:39.19,-16,3073,-16138,-252,224,-398,2,144,-142,-73
,3540,2018/03/15 00:38:39.21,-31,3012,-16118,-206,153,-381,2,144,-142,-73
,3541,2018/03/15 00:38:39.23,-48,2957,-16159,-151,82,-331,12,148,-136,-80
,3542,2018/03/15 00:38:39.25,-27,2914,-16125,-133,28,-286,4,142,-138,-73
,3543,2018/03/15 00:38:39.27,0,2982,-16125,-153,-5,-198,7,152,-145,-79
,3544,2018/03/15 00:38:39.29,-37,2959,-16163,-169,-73,-140,10,154,-144,-82
,3545,2018/03/15 00:38:39.31,-35,2975,-16223,-127,-148,-66,22,166,-144,-94
,3546,2018/03/15 00:38:39.33,-115,2984,-16192,-93,-192,-5,34,179,-145,-106
,3547,2018/03/15 00:38:39.35,-91,3058,-16155,-25,-151,8,40,189,-149,-114
,3548,2018/03/15 00:38:39.37,-138,3053,-16115,38,-82,5,40,189,-149,-114
,3549,2018/03/15 00:38:39.39,-184,3084,-16164,151,-40,-11,47,190,-143,-118
,3550,2018/03/15 00:38:39.41,-151,2984,-16181,214,-44,-41,40,183,-143,-111
,3551,2018/03/15 00:38:39.43,-152,2948,-16114,262,-58,-12,39,176,-137,-107
,3552,2018/03/15 00:38:39.45,-96,2969,-16166,260,-26,-1,28,159,-131,-93
,3553,2018/03/15 00:38:39.47,-148,2831,-16141,231,9,14,51,187,-136,-119
,3554,2018/03/15 00:38:39.49,-167,2825,-16100,294,30,25,50,179,-129,-114
,3555,2018/03/15 00:38:39.51,-120,2840,-16111,334,102,26,24,154,-130,-89
,3556,2018/03/15 00:38:39.53,-61,2892,-16140,302,176,-6,24,153,-129,-88
,3557,2018/03/15 00:38:39.55,-137,2883,-16152,252,175,-73,29,155,-126,-92
,3558,2018/03/15 00:38:39.57,-147,2846,-16119,180,181,-124,24,156,-132,-90
,3559,2018/03/15 00:38:39.59,-96,2887,-16156,132,197,-167,21,153,-132,-87
,3560,2018/03/15 00:38:39.61,-72,2851,-16152,96,202,-173,18,151,-133,-84
,3561,2018/03/15 00:38:39.63,-73,2876,-16162,121,216,-163,19,146,-127,-82
,3562,2018/03/15 00:38:39.65,-90,2907,-16152,183,200,-149,16,136,-120,-76
,3563,2018/03/15 00:38:39.67,-21,2867,-16167,268,173,-128,5,135,-130,-70
,3564,2018/03/15 00:38:39.69,-23,2886,-16157,280,139,-123,17,146,-129,-81
,3565,2018/03/15 00:38:39.71,69,2824,-16202,262,127,-101,22,150,-128,-86
,3566,2018/03/15 00:38:39.73,-8,2765,-16217,208,136,-52,19,145,-126,-82
,3567,2018/03/15 00:38:39.75,12,2776,-16161,250,142,-15,16,145,-129,-80
,3568,2018/03/15 00:38:39.77,43,2693,-16245,340,99,34,10,148,-138,-79
,3569,2018/03/15 00:38:39.79,17,2827,-16084,475,93,78,12,147,-135,-79
,3570,2018/03/15 00:38:39.81,-28,2891,-16125,475,245,70,15,141,-126,-78
,3571,2018/03/15 00:38:39.83,25,3086,-16158,474,255,13,11,133,-122,-72
,3572,2018/03/15 00:38:39.85,-57,3649,-16421,598,220,-62,9,124,-115,-66
,3573,2018/03/15 00:38:39.87,-270,3933,-16280,1064,171,-81,-12,99,-111,-43
,3574,2018/03/15 00:38:39.89,-431,4409,-16202,1851,345,-62,-21,93,-114,-36
,3575,2018/03/15 00:38:39.91,-526,4929,-16149,3006,686,16,-16,97,-113,-40
,3576,2018/03/15 00:38:39.93,-748,5135,-16033,4341,1135,81,4,123,-119,-63
,3577,2018/03/15 00:38:39.95,-761,5246,-16004,5679,1534,203,4,126,-122,-65
,3578,2018/03/15 00:38:39.97,-727,4638,-15575,7084,1981,379,-9,111,-120,-51
,3579,2018/03/15 00:38:39.99,-481,3884,-15353,8382,2340,598,-19,108,-127,-44
,3580,2018/03/15 00:38:40.01,-424,3159,-15416,9251,2547,810,-4,120,-124,-58
,3581,2018/03/15 00:38:40.03,-201,2421,-15380,9832,2596,960,23,144,-121,-83
,3582,2018/03/15 00:38:40.05,6,2060,-15117,10136,2676,974,32,153,-121,-92
,3583,2018/03/15 00:38:40.07,70,1278,-14879,10593,3017,919,28,156,-128,-92
,3584,2018/03/15 00:38:40.09,304,498,-15065,11169,3397,913,36,159,-123,-97
,3585,2018/03/15 00:38:40.11,622,-75,-15043,11676,3671,905,41,161,-120,-101
,3586,2018/03/15 00:38:40.13,817,-756,-15145,12058,3929,853,27,152,-125,-89
,3587,2018/03/15 00:38:40.15,1114,-1613,-15187,12243,4105,693,33,149,-116,-91
,3588,2018/03/15 00:38:40.17,1337,-2388,-15085,12382,4210,471,21,147,-126,-84
,3589,2018/03/15 00:38:40.19,1757,-3362,-15092,12131,4347,110,-26,103,-129,-38
,3590,2018/03/15 00:38:40.21,2048,-4347,-15467,11651,4318,-288,-79,55,-134,12
,3591,2018/03/15 00:38:40.23,2515,-5280,-15980,10834,3741,-718,-155,-28,-127,91
,3592,2018/03/15 00:38:40.25,2907,-6154,-15721,9751,2928,-1113,-226,-94,-132,160
,3593,2018/03/15 00:38:40.27,3095,-7096,-15216,8465,2363,-1283,-316,-182,-134,249
,3594,2018/03/15 00:38:40.29,3270,-8044,-15038,7177,2160,-1255,-423,-294,-129,358
,3595,2018/03/15 00:38:40.31,3288,-8698,-14968,5920,1998,-1010,-592,-460,-132,526
,3596,2018/03/15 00:38:40.33,3374,-9112,-15003,4746,1766,-734,-709,-566,-143,637
,3597,2018/03/15 00:38:40.35,3516,-9425,-14991,3474,1532,-487,-717,-559,-158,638
,3598,2018/03/15 00:38:40.37,3588,-9433,-15033,2430,1256,-270,-716,-550,-166,633
,3599,2018/03/15 00:38:40.39,3677,-9263,-15082,1512,970,-185,-701,-520,-181,610
,3600,2018/03/15 00:38:40.41,3965,-9198,-15089,735,630,-211,-626,-439,-187,532
,3601,2018/03/15 00:38:40.43,4022,-9202,-15105,55,296,-298,-528,-345,-183,436
,3602,2018/03/15 00:38:40.45,4091,-9082,-15063,-601,23,-403,-492,-290,-202,391
,3603,2018/03/15 00:38:40.47,3941,-9100,-15247,-1296,-269,-462,-434,-220,-214,327
,3604,2018/03/15 00:38:40.49,3912,-9030,-15130,-1990,-608,-468,-332,-109,-223,220
,3605,2018/03/15 00:38:40.51,3754,-8717,-15092,-2825,-848,-447,-280,-74,-206,177
,3606,2018/03/15 00:38:40.53,3789,-8382,-15168,-3742,-1090,-422,-224,-27,-197,125
,3607,2018/03/15 00:38:40.55,3719,-7972,-15255,-4688,-1393,-374,-173,26,-199,73
,3608,2018/03/15 00:38:40.57,3554,-7597,-15245,-5531,-1681,-334,-129,70,-199,29
,3609,2018/03/15 00:38:40.59,3406,-7126,-15101,-6246,-1876,-296,-90,109,-199,-9
,3610,2018/03/15 00:38:40.61,3319,-6671,-15197,-7010,-1946,-365,-30,168,-198,-69
,3611,2018/03/15 00:38:40.63,3169,-6047,-15355,-7728,-2164,-412,-17,184,-201,-83
,3612,2018/03/15 00:38:40.65,3145,-5666,-15558,-8497,-2415,-464,-14,197,-211,-91
,3613,2018/03/15 00:38:40.67,3022,-5017,-15428,-9220,-2732,-424,11,207,-196,-109
,3614,2018/03/15 00:38:40.69,2831,-4447,-15428,-9928,-2906,-381,26,221,-195,-123
,3615,2018/03/15 00:38:40.71,2632,-3814,-15517,-10477,-3101,-288,46,213,-167,-129
,3616,2018/03/15 00:38:40.73,2390,-2993,-15581,-10987,-3326,-189,66,222,-156,-144
,3617,2018/03/15 00:38:40.75,2229,-2273,-15513,-11402,-3523,-152,78,246,-168,-162
,3618,2018/03/15 00:38:40.77,2011,-1413,-15508,-11590,-3618,-173,78,245,-167,-161
,3619,2018/03/15 00:38:40.79,1783,-570,-15503,-11425,-3676,-250,97,248,-151,-172
,3620,2018/03/15 00:38:40.81,1546,225,-15621,-10952,-3670,-390,106,233,-127,-169
,3621,2018/03/15 00:38:40.83,1166,1233,-15749,-10253,-3657,-559,113,222,-109,-167
,3622,2018/03/15 00:38:40.85,880,2439,-15945,-9611,-3604,-741,103,211,-108,-157
,3623,2018/03/15 00:38:40.87,506,2954,-15860,-8904,-3432,-894,96,213,-117,-154
,3624,2018/03/15 00:38:40.89,186,3230,-15784,-8040,-3134,-916,84,203,-119,-143
,3625,2018/03/15 00:38:40.91,-57,3427,-15672,-7042,-2701,-789,84,203,-119,-143
,3626,2018/03/15 00:38:40.93,-219,3599,-15718,-6097,-2294,-615,93,236,-143,-164
,3627,2018/03/15 00:38:40.95,-282,3695,-15694,-5247,-1953,-397,71,219,-148,-145
,3628,2018/03/15 00:38:40.97,-405,3859,-15656,-4610,-1607,-245,78,221,-143,-149
,3629,2018/03/15 00:38:40.99,-440,3956,-15564,-4033,-1374,-132,97,245,-148,-171
,3630,2018/03/15 00:38:41.01,-406,4065,-15597,-3554,-1082,-120,96,251,-155,-173
,3631,2018/03/15 00:38:41.03,-460,4176,-15676,-3072,-874,-140,110,271,-161,-190
,3632,2018/03/15 00:38:41.05,-448,4312,-15670,-2582,-708,-195,84,245,-161,-164
,3633,2018/03/15 00:38:41.07,-423,4262,-15723,-2106,-563,-317,88,240,-152,-164
,3634,2018/03/15 00:38:41.09,-541,4264,-15756,-1642,-437,-457,102,256,-154,-179
,3635,2018/03/15 00:38:41.11,-433,4113,-15782,-1202,-385,-545,112,260,-148,-186
,3636,2018/03/15 00:38:41.13,-414,3993,-15860,-791,-336,-595,109,257,-148,-183
,3637,2018/03/15 00:38:41.15,-428,3821,-15920,-462,-284,-554,108,251,-143,-179
,3638,2018/03/15 00:38:41.17,-410,3680,-16037,-236,-252,-477,109,246,-137,-177
,3639,2018/03/15 00:38:41.19,-410,3470,-16070,15,-250,-348,120,261,-141,-190
,3640,2018/03/15 00:38:41.21,-341,3301,-16073,270,-252,-176,124,268,-144,-196
,3641,2018/03/15 00:38:41.23,-271,3225,-16031,448,-148,-6,126,268,-142,-197
,3642,2018/03/15 00:38:41.25,-246,3130,-16072,562,18,119,108,252,-144,-180
,3643,2018/03/15 00:38:41.27,-121,3091,-16171,629,120,138,58,201,-143,-129
,3644,2018/03/15 00:38:41.29,-131,2939,-16308,636,185,137,72,213,-141,-142
,3645,2018/03/15 00:38:41.31,-87,2909,-16428,719,99,120,73,214,-141,-143
,3646,2018/03/15 00:38:41.33,-78,2810,-16425,822,34,90,62,207,-145,-134
,3647,2018/03/15 00:38:41.35,37,2633,-16372,958,-10,60,63,203,-140,-133
,3648,2018/03/15 00:38:41.37,29,2582,-16368,1015,8,56,62,203,-141,-132
,3649,2018/03/15 00:38:41.39,84,2499,-16340,1016,28,46,72,208,-136,-140
,3650,2018/03/15 00:38:41.41,41,2370,-16256,973,37,90,56,192,-136,-124
,3651,2018/03/15 00:38:41.43,108,2256,-16270,843,20,176,69,197,-128,-133
,3652,2018/03/15 00:38:41.45,72,2228,-16238,719,14,231,67,195,-128,-131
,3653,2018/03/15 00:38:41.47,39,2364,-16193,545,40,247,71,202,-131,-136
,3654,2018/03/15 00:38:41.49,50,2454,-16252,317,60,231,77,209,-132,-143
,3655,2018/03/15 00:38:41.51,36,2560,-16192,157,56,139,68,204,-136,-136
,3656,2018/03/15 00:38:41.53,95,2627,-16125,74,71,58,66,200,-134,-133
,3657,2018/03/15 00:38:41.55,56,2745,-16082,46,101,-39,60,194,-134,-127
,3658,2018/03/15 00:38:41.57,104,2774,-16096,8,123,-124,60,193,-133,-126
,3659,2018/03/15 00:38:41.59,31,2763,-16108,-32,149,-190,57,191,-134,-124
,3660,2018/03/15 00:38:41.61,-12,2775,-16117,-75,178,-214,49,187,-138,-118
,3661,2018/03/15 00:38:41.63,113,2750,-16129,-115,152,-217,41,173,-132,-107
,3662,2018/03/15 00:38:41.65,94,2808,-16120,-125,146,-222,39,168,-129,-103
,3663,2018/03/15 00:38:41.67,170,2839,-16164,-117,122,-173,60,189,-129,-124
,3664,2018/03/15 00:38:41.69,73,2858,-16142,-69,134,-146,88,216,-128,-152
,3665,2018/03/15 00:38:41.71,95,2839,-16186,-10,128,-99,80,212,-132,-146
,3666,2018/03/15 00:38:41.73,38,2845,-16192,58,116,-81,72,195,-123,-133
,3667,2018/03/15 00:38:41.75,160,2805,-16226,152,78,-66,58,179,-121,-118
,3668,2018/03/15 00:38:41.77,106,2779,-16261,220,26,-45,56,182,-126,-119
,3669,2018/03/15 00:38:41.79,71,2673,-16238,291,-17,0,71,191,-120,-131
,3670,2018/03/15 00:38:41.81,28,2664,-16220,357,-43,63,40,174,-134,-107
,3671,2018/03/15 00:38:41.83,21,2579,-16249,411,-56,102,33,171,-138,-102
,3672,2018/03/15 00:38:41.85,59,2578,-16217,419,-74,132,25,166,-141,-95
,3673,2018/03/15 00:38:41.87,14,2520,-16238,433,-97,164,27,164,-137,-95
,3674,2018/03/15 00:38:41.89,84,2484,-16326,396,-120,161,26,151,-125,-88
,3675,2018/03/15 00:38:41.91,64,2446,-16259,356,-163,157,26,153,-127,-89
,3676,2018/03/15 00:38:41.93,0,2320,-16307,322,-216,178,19,143,-124,-81
,3677,2018/03/15 00:38:41.95,-15,2384,-16133,297,-202,225,21,149,-128,-85
,3678,2018/03/15 00:38:41.97,-134,2361,-16124,194,-56,228,-6,126,-132,-60
,3679,2018/03/15 00:38:41.99,-13,2482,-16207,72,40,162,-29,91,-120,-31
,3680,2018/03/15 00:38:42.01,-13,2579,-16257,-82,92,37,-67,42,-109,12
,3681,2018/03/15 00:38:42.03,-40,2596,-16238,-126,49,-87,-102,-3,-99,52
,3682,2018/03/15 00:38:42.05,7,2599,-16176,-119,31,-197,-102,2,-104,50
,3683,2018/03/15 00:38:42.07,-5,2558,-16183,-57,52,-259,-62,60,-122,1
,3684,2018/03/15 00:38:42.09,-3,2538,-16207,12,89,-225,-23,99,-122,-38
,3685,2018/03/15 00:38:42.11,20,2501,-16159,50,133,-151,14,141,-127,-77
,3686,2018/03/15 00:38:42.13,52,2524,-16246,62,129,-73,27,158,-131,-92
,3687,2018/03/15 00:38:42.15,58,2574,-16241,78,120,-21,49,180,-131,-114
,3688,2018/03/15 00:38:42.17,43,2654,-16162,129,99,9,56,191,-135,-123
,3689,2018/03/15 00:38:42.19,148,2570,-16192,143,141,-8,62,195,-133,-128
,3690,2018/03/15 00:38:42.21,99,2555,-16271,141,154,-39,56,192,-136,-124
,3691,2018/03/15 00:38:42.23,92,2547,-16193,88,172,-98,53,183,-130,-118
,3692,2018/03/15 00:38:42.25,119,2536,-16201,94,140,-157,52,182,-130,-117
,3693,2018/03/15 00:38:42.27,107,2521,-16227,45,125,-163,59,184,-125,-121
,3694,2018/03/15 00:38:42.29,89,2499,-16193,14,93,-151,33,154,-121,-93
,3695,2018/03/15 00:38:42.31,113,2535,-16254,-51,46,-144,35,162,-127,-98
,3696,2018/03/15 00:38:42.33,175,2553,-16177,-99,27,-124,39,163,-124,-101
,3697,2018/03/15 00:38:42.35,103,2494,-16200,-113,-14,-99,20,144,-124,-82
,3698,2018/03/15 00:38:42.37,86,2575,-16193,-112,-33,-75,28,148,-120,-88
,3699,2018/03/15 00:38:42.39,113,2581,-16238,-56,-24,-51,22,144,-122,-83
,3700,2018/03/15 00:38:42.41,31,2582,-16237,-36,10,-47,7,134,-127,-70
,3701,2018/03/15 00:38:42.43,95,2595,-16204,-17,16,-32,8,134,-126,-71
,3702,2018/03/15 00:38:42.45,56,2601,-16192,-20,-1,-42,12,132,-120,-72
,3703,2018/03/15 00:38:42.47,165,2652,-16165,-2,-3,-37,7,126,-119,-66
,3704,2018/03/15 00:38:42.49,158,2601,-16213,-13,-10,-45,1,119,-118,-60
,3705,2018/03/15 00:38:42.51,126,2612,-16176,18,-19,-76,1,120,-119,-60
,3706,2018/03/15 00:38:42.53,75,2598,-16225,50,-31,-83,8,128,-120,-68
,3707,2018/03/15 00:38:42.55,92,2559,-16229,71,-40,-70,-4,114,-118,-55
,3708,2018/03/15 00:38:42.57,108,2558,-16215,76,-39,-29,-13,112,-125,-49
,3709,2018/03/15 00:38:42.59,79,2490,-16189,99,-65,7,2,123,-121,-62
,3710,2018/03/15 00:38:42.61,53,2547,-16217,95,-39,34,6,122,-116,-64
,3711,2018/03/15 00:38:42.63,51,2564,-16228,64,-39,55,-10,114,-124,-52
,3712,2018/03/15 00:38:42.65,39,2579,-16241,16,-73,31,-32,100,-132,-34
,3713,2018/03/15 00:38:42.67,21,2542,-16248,49,-88,48,-37,104,-141,-33
,3714,2018/03/15 00:38:42.69,24,2561,-16110,113,-94,60,-30,109,-139,-39
,3715,2018/03/15 00:38:42.71,23,2596,-16059,137,75,22,-20,110,-130,-45
,3716,2018/03/15 00:38:42.73,9,2680,-16181,95,149,-32,-12,117,-129,-52
,3717,2018/03/15 00:38:42.75,79,2614,-16239,58,163,-122,-10,117,-127,-53
,3718,2018/03/15 00:38:42.77,136,2599,-16299,36,86,-191,-6,118,-124,-56
,3719,2018/03/15 00:38:42.79,63,2572,-16251,17,13,-218,-9,123,-132,-57
,3720,2018/03/15 00:38:42.81,83,2522,-16182,12,14,-202,-12,113,-125,-50
,3721,2018/03/15 00:38:42.83,67,2473,-16195,20,14,-158,-19,112,-131,-46
,3722,2018/03/15 00:38:42.85,55,2436,-16236,40,23,-56,-22,110,-132,-44
,3723,2018/03/15 00:38:42.87,105,2524,-16248,58,20,10,-12,116,-128,-52
,3724,2018/03/15 00:38:42.89,90,2545,-16251,27,29,17,-5,118,-123,-56
,3725,2018/03/15 00:38:42.91,49,2600,-16243,36,4,-9,-3,113,-116,-55
,3726,2018/03/15 00:38:42.93,93,2503,-16260,16,20,-56,-9,110,-119,-50
,3727,2018/03/15 00:38:42.95,102,2535,-16205,58,17,-72,-15,111,-126,-48
,3728,2018/03/15 00:38:42.97,71,2527,-16235,55,60,-116,-10,112,-122,-51
,3729,2018/03/15 00:38:42.99,74,2503,-16206,36,91,-101,-11,110,-121,-49
,3730,2018/03/15 00:38:43.01,122,2524,-16220,3,104,-66,-10,108,-118,-49
,3731,2018/03/15 00:38:43.03,89,2555,-16252,14,94,-55,-8,108,-116,-50
,3732,2018/03/15 00:38:43.05,126,2578,-16276,34,45,-68,-19,102,-121,-41
,3733,2018/03/15 00:38:43.07,71,2584,-16244,31,23,-73,-16,103,-119,-43
,3734,2018/03/15 00:38:43.09,137,2544,-16267,35,15,-77,-7,111,-118,-52
,3735,2018/03/15 00:38:43.11,136,2576,-16184,75,-2,-68,18,117,-99,-67
,3736,2018/03/15 00:38:43.13,116,2511,-16196,86,2,-51,9,112,-103,-60
,3737,2018/03/15 00:38:43.15,108,2545,-16214,97,1,-53,3,112,-109,-57
,3738,2018/03/15 00:38:43.17,183,2548,-16230,98,-1,-31,2,111,-109,-56
,3739,2018/03/15 00:38:43.19,163,2552,-16290,60,-41,22,3,117,-114,-60
,3740,2018/03/15 00:38:43.21,65,2408,-16187,35,-87,123,-3,113,-116,-55
,3741,2018/03/15 00:38:43.23,70,2147,-16162,26,-60,371,-7,106,-113,-49
,3742,2018/03/15 00:38:43.25,-55,1597,-16027,-44,0,1035,-9,105,-114,-48
,3743,2018/03/15 00:38:43.27,-165,713,-16047,-45,198,2275,-11,104,-115,-46
,3744,2018/03/15 00:38:43.29,-131,-290,-16152,23,445,4711,-5,113,-118,-54
,3745,2018/03/15 00:38:43.31,20,-1048,-15604,200,816,8100,-4,109,-113,-52
,3746,2018/03/15 00:38:43.33,472,-290,-16214,173,1347,11494,11,116,-105,-63
,3747,2018/03/15 00:38:43.35,927,854,-16323,101,1362,14065,5,106,-101,-55
,3748,2018/03/15 00:38:43.37,1362,1414,-16077,-119,1351,15716,0,96,-96,-48
,3749,2018/03/15 00:38:43.39,1610,2320,-16353,-327,1291,16471,4,96,-92,-50
,3750,2018/03/15 00:38:43.41,1812,2729,-16205,-233,1127,16443,1,92,-91,-46
,3751,2018/03/15 00:38:43.43,2005,3539,-16212,-117,979,15654,11,102,-91,-56
